ts	elapsed	rss_kb	threads	fds	tcp_est	crawled_bytes	discovered_bytes	disk_free_mb	rss_kb_0	rss_kb_1
1789633421	10588	4322668	201	88454	15457	19338195	217005653	90935	2126136	2196532
1789633452	10619	4303620	201	87306	15221	19408875	217501457	90941	2103928	2199692
1789633482	10649	4324104	201	88919	16352	19431619	217957257	90935	2103020	2221084
1789633513	10680	4308636	201	89133	16202	19505384	218558063	90937	2114044	2194592
1789633543	10710	4324056	201	88851	15894	19565614	219071169	90946	2118588	2205468
1789633574	10741	4322624	201	88864	16086	19639169	219627150	90947	2123768	2198856
1789633604	10771	4306552	201	87326	15562	19701592	220123116	90962	2103600	2202952
1789633635	10802	4311832	201	89812	16799	19726118	220594685	90947	2119360	2192472
1789633666	10833	4315836	201	89831	16299	19795302	221354069	90942	2115636	2200200
1789633697	10864	4297576	201	89028	17016	19863129	221765546	90959	2103016	2194560
1789633727	10894	4302716	201	88256	16885	19934939	222280176	90965	2110036	2192680
1789633758	10925	4302512	201	88945	16701	20005948	222883812	90937	2103604	2198908
1789633788	10955	4300376	201	87553	15557	20072545	223563111	90925	2108600	2191776
1789633818	10985	4300012	201	89324	16345	20096628	223869845	90914	2108304	2191708
1789633849	11016	4298512	201	88298	16176	20167107	224486540	90919	2105712	2192800
1789633879	11046	4297292	201	88301	16950	20215242	224929703	90898	2106028	2191264
1789633910	11077	4306280	201	89096	17629	20279686	225536153	90871	2114352	2191928
1789633940	11107	4293708	201	86937	16669	20349065	226181138	90894	2102444	2191264
1789633971	11138	4306132	201	89336	16702	20374021	226690596	90862	2104448	2201684
1789634001	11168	4316592	201	88821	16163	20442206	227319051	90850	2121512	2195080
1789634032	11199	4316396	201	88292	15902	20511114	228071656	90849	2113560	2202836
1789634062	11229	4302724	201	88402	15902	20558891	228547302	90852	2110880	2191844
1789634092	11259	4336904	201	87187	15890	20625850	229105790	90860	2130644	2206260
1789634123	11290	4300744	201	88318	17187	20694175	229471141	90854	2107864	2192880
1789634153	11320	4296436	201	87596	16953	20743278	230032357	90867	2102992	2193444
1789634184	11351	4296036	201	89957	17663	20809341	230539307	90860	2102828	2193208
1789634214	11381	4303528	201	89543	17428	20858494	231078191	90859	2109476	2194052
1789634245	11412	4301952	201	88576	16413	20902721	231771216	90867	2103000	2198952
1789634275	11442	4312168	201	88553	17076	20969008	232216784	90860	2120332	2191836
1789634305	11472	4294848	201	87017	16572	21035260	232883236	90869	2103012	2191836
1789634336	11503	4301908	201	88434	16510	21104788	233394845	90867	2103056	2198852
1789634366	11533	4298472	201	89065	16787	21129077	234103285	90866	2104308	2194164
1789634396	11563	4304668	201	88727	17377	21197035	234584095	90867	2111672	2192996
1789634427	11594	4298328	201	87703	14792	21290171	235168403	90873	2105912	2192416
1789634457	11624	4298820	201	88809	17537	21337914	235662045	90869	2103632	2195188
1789634487	11654	4341876	201	89220	17649	21385320	236305378	90864	2103636	2238240
1789634518	11685	4306788	201	88998	18666	21482002	236883118	90867	2112232	2194556
1789634548	11715	4310992	201	89989	17649	21527194	237694574	90863	2104164	2206828
1789634579	11746	4300508	201	90107	18805	21617594	238337553	90870	2106964	2193544
1789634609	11776	4310300	201	89662	18124	21664615	238995210	90859	2116080	2194220
1789634640	11807	4308120	201	88846	17280	21712621	239674349	90844	2115112	2193008
1789634670	11837	4296860	201	89894	18255	21774814	240259084	90854	2102480	2194380
1789634700	11867	4299348	201	89203	18723	21823326	240895067	90844	2104684	2194664
1789634731	11898	4304028	201	87724	17709	21907950	241464584	90830	2112180	2191848
1789634761	11928	4294636	201	87902	17840	21957124	241925051	90819	2102788	2191848
1789634792	11959	4299340	201	88705	19634	22026962	242459952	90814	2105980	2193360
1789634822	11989	4310520	201	90358	19321	22071588	243096153	90789	2117244	2193276
1789634853	12020	4302080	201	90351	18746	22120810	243706084	90792	2106972	2195108
1789634883	12050	4321644	201	90520	18254	22184529	244275291	90776	2126996	2194648
1789634914	12081	4319420	201	90343	17965	22258332	244867637	90763	2122620	2196800
1789634944	12111	4344520	201	89853	17503	22324905	245559209	90767	2138604	2205916
1789634975	12142	4323332	201	89901	17601	22373709	246232899	90767	2110944	2212388
1789635005	12172	4300040	201	88169	15802	22460460	246946888	90768	2105872	2194168
1789635035	12202	4314664	201	90126	17107	22460460	247374665	90832	2119504	2195160
1789635066	12233	4315092	201	89450	17345	22558234	247962527	90835	2119652	2195440
1789635096	12263	4340368	201	90070	17531	22598416	248472601	90828	2118796	2221572
1789635127	12294	4316796	201	90123	17784	22673671	248912399	90838	2121468	2195328
1789635157	12324	4305888	201	88397	17107	22740889	249465676	90838	2111720	2194168
1789635188	12355	4318376	201	90095	18167	22789820	250010864	90830	2123504	2194872
1789635218	12385	4318496	201	89139	17226	22882626	250691447	90833	2114756	2203740
1789635248	12415	4321092	201	89569	17946	22930920	251294154	90832	2126344	2194748
1789635279	12446	4335092	201	88284	17762	23014435	251926991	90840	2114592	2220500
1789635309	12476	4331424	201	88682	18499	23062755	252503238	90842	2114424	2217000
1789635340	12507	4314668	201	88912	17543	23151988	253150506	90842	2114628	2200040
1789635370	12537	4319124	201	89500	17536	23176183	253771932	90839	2114176	2204948
1789635400	12567	4313712	201	90284	17890	23246308	254236097	90838	2115652	2198060
1789635431	12598	4316668	201	89582	18629	23312524	254742459	90845	2114176	2202492
1789635461	12628	4330864	201	89832	17071	23383041	255259772	90855	2131132	2199732
1789635492	12659	4325392	201	89397	18624	23426225	255768807	90835	2115492	2209900
1789635522	12689	4365184	201	89894	18414	23500334	256540241	90833	2167044	2198140
1789635552	12719	4340896	201	89818	17797	23566058	257083216	90818	2143136	2197760
1789635583	12750	4324680	201	87991	17562	23639273	257596567	90823	2115828	2208852
1789635613	12780	4325144	201	88990	16354	23710348	258388625	90807	2125788	2199356
1789635643	12810	4318668	201	88893	17134	23759143	258841722	90802	2113600	2205068
1789635674	12841	4324428	201	87334	16314	23851154	259385384	90791	2118708	2205720
1789635704	12871	4312364	201	88562	16736	23876416	259742969	90787	2115052	2197312
1789635735	12902	4312136	201	89895	17587	23973293	260214834	90776	2115508	2196628
1789635765	12932	4311724	201	88924	15724	24042490	260787886	90759	2114536	2197188
1789635796	12963	4320332	201	89286	16759	24066648	261257887	90767	2115780	2204552
1789635826	12993	4325204	201	88700	17217	24160301	261872704	90767	2127164	2198040
1789635856	13023	4344376	201	89265	16551	24184350	262489736	90752	2116744	2227632
1789635887	13054	4327708	201	89868	17752	24272440	262884028	90751	2125860	2201848
1789635917	13084	4326484	201	89613	18170	24321013	263448856	90752	2128292	2198192
1789635948	13115	4317992	201	88230	17134	24407616	264125172	90756	2114540	2203452
1789635978	13145	4332728	201	88911	17622	24456096	264506175	90755	2117568	2215160
1789636009	13176	4313492	201	89289	16687	24524230	265208330	90752	2113960	2199532
1789636039	13206	4312852	201	88444	17225	24565773	265617501	90769	2116804	2196048
1789636070	13237	4310588	201	90096	19318	24615011	266203973	90760	2114540	2196048
1789636100	13267	4318192	201	89653	19838	24674499	266892863	90764	2121564	2196628
1789636130	13297	4315272	201	90425	19640	24748225	267316305	90762	2117120	2198152
1789636161	13328	4316064	201	89150	18994	24840899	267835181	90767	2116248	2199816
1789636191	13358	4327056	201	89730	17332	24911804	268406561	90763	2119140	2207916
1789636222	13389	4313204	201	88545	17079	24982071	268859775	90777	2116248	2196956
1789636252	13419	4314616	201	89972	18823	25031297	269378799	90769	2116248	2198368
1789636283	13450	4312880	201	89343	18265	25078157	269910907	90775	2116828	2196052
1789636313	13480	4318736	201	89129	16687	25122902	270289441	90770	2122684	2196052
1789636344	13511	4344432	201	89732	17637	25196660	270888424	90767	2136928	2207504
1789636374	13541	4319312	201	88733	16554	25267633	271486362	90762	2122592	2196720
1789636405	13572	4327560	201	89787	17674	25360628	271928500	90755	2125652	2201908
1789636435	13602	4311580	201	89975	17904	25384006	272499667	90741	2117408	2194172
1789636465	13632	4313764	201	89763	17996	25431607	273018241	90745	2117924	2195840
1789636496	13663	4325992	201	89849	18179	25516306	273512366	90722	2125852	2200140
1789636526	13693	4318500	201	89983	18359	25589155	274026046	90712	2119192	2199308
1789636557	13724	4320944	201	89647	18595	25648297	274538728	90715	2118500	2202444
1789636587	13754	4320812	201	89728	19737	25697272	274996479	90703	2125644	2195168
1789636618	13785	4314100	201	88076	18069	25765824	275438992	90702	2117984	2196116
1789636648	13815	4334768	201	89234	17487	25811810	276037444	90684	2140596	2194172
1789636678	13845	4311704	201	89831	16979	25860759	276648119	90676	2116828	2194876
1789636709	13876	4313436	201	89434	18797	25920016	277115674	90668	2116248	2197188
1789636739	13906	4324544	201	89743	18611	25994235	277592182	90670	2127360	2197184
1789636770	13937	4314812	201	89374	17088	26068153	278146913	90670	2120060	2194752
1789636800	13967	4338536	201	89166	17391	26117063	278764078	90667	2130804	2207732
1789636831	13998	4319016	201	87506	16800	26186737	279102221	90675	2116248	2202768
1789636862	14029	4349880	201	90319	18306	26232689	279621791	90664	2118640	2231240
1789636892	14059	4329004	201	89218	18398	26329150	280099677	90737	2129272	2199732
1789636922	14089	4325584	201	89358	16461	26375075	280731459	90729	2123044	2202540
1789636953	14120	4313692	201	87846	17023	26474481	281128100	90756	2119520	2194172
1789636983	14150	4315756	201	88269	17040	26523505	281653383	90754	2120096	2195660
1789637013	14180	4311948	201	90717	20005	26572412	282109144	90742	2117288	2194660
1789637044	14211	4314784	201	90939	20038	26635340	282759487	90799	2118412	2196372
1789637074	14241	4311644	201	91821	20431	26707886	283315544	90795	2115252	2196392
1789637105	14272	4312500	201	89306	19363	26793506	283808623	90808	2116376	2196124
1789637135	14302	4323400	201	91069	19026	26866872	284301615	90799	2127116	2196284
1789637166	14333	4311888	201	90781	19223	26907266	284801568	90801	2117716	2194172
1789637196	14363	4320764	201	89315	18521	27004635	285366833	90813	2126144	2194620
1789637226	14393	4352292	201	91028	20143	27046555	285667041	90804	2130972	2221320
1789637257	14424	4309436	201	90257	19889	27095759	286332521	90809	2115264	2194172
1789637287	14454	4333564	201	89586	17389	27182600	286808994	90799	2124324	2209240
1789637318	14485	4345124	201	89596	17519	27231802	287401073	90795	2139060	2206064
1789637348	14515	4325496	201	88494	16784	27325506	287975214	90787	2130744	2194752
1789637379	14546	4323876	201	88562	17545	27373742	288385838	90777	2128092	2195784
1789637409	14576	4324696	201	90127	18892	27423210	288870937	90779	2127624	2197072
1789637439	14606	4349268	201	89752	18626	27492458	289425900	90754	2155092	2194176
1789637470	14637	4328960	201	88710	17931	27566677	289885050	90756	2134784	2194176
1789637501	14668	4351196	201	90018	18614	27614150	290497601	90739	2156440	2194756
1789637531	14698	4336516	201	89565	17912	27712567	290976346	90726	2143812	2192704
1789637561	14728	4343416	201	90233	18129	27755892	291433084	90720	2151288	2192128
1789637592	14759	4326700	201	90833	19483	27830069	292024333	90716	2126432	2200268
1789637622	14789	4350084	201	89554	18077	27889012	292614718	90713	2143308	2206776
1789637653	14820	4368672	201	89947	18504	27937438	293135326	90704	2143804	2224868
1789637683	14850	4336124	201	89714	18992	28029853	293627646	90711	2132820	2203304
1789637714	14881	4343772	201	89954	18991	28102628	294037144	90709	2143556	2200216
1789637744	14911	4335296	201	88469	18002	28168722	294528097	90721	2131632	2203664
1789637775	14942	4326352	201	89030	18966	28217138	295010830	90727	2125400	2200952
1789637805	14972	4325628	201	86957	18826	28302177	295454876	90734	2125404	2200224
1789637836	15003	4340820	201	90212	21416	28326925	295905883	90729	2140596	2200224
1789637866	15033	4369828	201	90077	20202	28417216	296493434	90719	2151916	2217912
1789637897	15064	4347152	201	90615	19954	28485528	297052285	90718	2143936	2203216
1789637927	15094	4362532	201	90868	19539	28574669	297597740	90719	2150228	2212304
1789637957	15124	4356140	201	90856	19825	28623120	298124083	90721	2143060	2213080
1789637988	15155	4343348	201	89204	18397	28672445	298687534	90725	2137724	2205624
1789638018	15185	4340548	201	89636	18338	28742520	299039373	90722	2140324	2200224
1789638049	15216	4344868	201	89192	18648	28840281	299655314	90725	2145224	2199644
1789638079	15246	4354296	201	88291	19822	28861386	299998380	90743	2136632	2217664
1789638110	15277	4345220	201	89413	19359	28935768	300501544	90724	2144952	2200268
1789638140	15307	4337700	201	89438	19888	29005166	301042230	90725	2135536	2202164
1789638170	15337	4350760	201	89748	18833	29078491	301559358	90721	2143636	2207124
1789638201	15368	4341400	201	89796	19069	29146199	302110336	90717	2141176	2200224
1789638231	15398	4347660	201	89372	19436	29194350	302800382	90698	2148016	2199644
1789638262	15429	4364032	201	89432	19390	29283528	303190696	90702	2147988	2216044
1789638292	15459	4351648	201	87734	19223	29332343	303581669	90709	2139820	2211828
1789638323	15490	4386584	201	89849	19134	29423690	304034185	90678	2138660	2247924
1789638353	15520	4353920	201	90707	19072	29472529	304591687	90674	2137844	2216076
1789638384	15551	4385216	201	89787	18182	29557685	305032711	90660	2150360	2234856
1789638414	15581	4351692	201	88533	21002	29582702	305373838	90668	2136036	2215656
1789638445	15612	4354388	201	91792	20766	29674326	306131315	90650	2135548	2218840
1789638475	15642	4380276	201	91315	20591	29712589	306561398	90637	2160784	2219492
1789638505	15672	4376396	201	90606	19679	29805698	307135611	90622	2143556	2232840
1789638536	15703	4367544	201	90707	19057	29875934	307687031	90622	2143940	2223604
1789638566	15733	4353768	201	91112	20133	29924668	308101486	90626	2137296	2216472
1789638597	15764	4366960	201	91240	20169	29972995	308556083	90628	2149308	2217652
1789638628	15795	4385888	201	90813	20160	30071532	308919096	90628	2143732	2242156
1789638658	15825	4381220	201	90103	19275	30114809	309477423	90626	2156816	2224404
1789638688	15855	4363100	201	89997	19275	30214230	310044655	90625	2146624	2216476
1789638718	15885	4354608	201	89175	18779	30260475	310465893	90635	2138712	2215896
1789638749	15916	4368796	201	87419	17136	30333521	310906085	90640	2139900	2228896
1789638779	15946	4363980	201	90240	18822	30380910	311359150	90637	2142428	2221552
1789638810	15977	4356264	201	89858	17894	30401674	311929863	90635	2138868	2217396
1789638840	16007	4354868	201	90400	19070	30498400	312323940	90697	2137792	2217076
1789638871	16038	4356156	201	89994	19094	30564175	312731809	90703	2138496	2217660
1789638901	16068	4373540	201	90274	17803	30636877	313171594	90700	2153588	2219952
1789638932	16099	4364172	201	90703	18286	30679790	313796668	90700	2148320	2215852
1789638962	16129	4365856	201	90891	19342	30752634	314301930	90705	2148280	2217576
1789638993	16160	4357032	201	90900	20631	30812552	314739045	90704	2139160	2217872
1789639023	16190	4359776	201	89154	19767	30860868	315171760	90717	2143324	2216452
1789639053	16220	4366664	201	90871	20296	30946679	315652015	90704	2150104	2216560
1789639084	16251	4360864	201	90481	20795	30995274	316139981	90698	2144984	2215880
1789639114	16281	4369816	201	90246	20114	31083353	316725774	90697	2153936	2215880
1789639145	16312	4379560	201	90594	20316	31132136	317177436	90689	2142632	2236928
1789639175	16342	4384000	201	91922	21340	31224627	317699460	90674	2147412	2236588
1789639206	16373	4379596	201	91859	20399	31274419	318153515	90666	2144524	2235072
1789639236	16403	4374116	201	91427	20520	31365832	318580355	90653	2141644	2232472
1789639267	16434	4376284	201	91828	20318	31415702	319138226	90636	2147212	2229072
1789639297	16464	4361884	201	91410	19867	31513155	319652707	90641	2145176	2216708
1789639327	16494	4382144	201	91278	20565	31561374	320254059	90629	2162112	2220032
1789639358	16525	4378208	201	91062	20667	31627511	320835097	90612	2153440	2224768
1789639388	16555	4362940	201	90789	20287	31673134	321377292	90615	2142712	2220228
1789639419	16586	4392360	201	90786	19425	31741132	321917251	90601	2164748	2227612
1789639449	16616	4374892	201	90787	19058	31806808	322334526	90605	2145780	2229112
1789639479	16646	4364772	201	90324	20390	31880679	322707157	90617	2142564	2222208
1789639510	16677	4364448	201	90198	20265	31951917	323173034	90626	2142240	2222208
1789639541	16708	4376768	201	91310	20140	32021146	323712166	90616	2152912	2223856
1789639571	16738	4378232	201	90114	19173	32089173	324214367	90614	2144652	2233580
1789639601	16768	4383244	201	91006	19959	32138280	324582096	90613	2157036	2226208
1789639632	16799	4374344	201	89693	18263	32228533	325072989	90626	2150520	2223824
1789639662	16829	4391172	201	90737	18379	32297322	325597383	90611	2170232	2220940
1789639693	16860	4373492	201	90625	19288	32345873	325990672	90621	2151876	2221616
1789639723	16890	4368268	201	89922	19556	32393690	326492871	90623	2147940	2220328
1789639754	16921	4374612	201	89146	19750	32489856	327097696	90623	2154284	2220328
1789639784	16951	4381336	201	90151	19175	32533515	327473042	90619	2142788	2238548
