ts	elapsed	proc_cpu_pct	main_cpu_pct	lag_max_ms	lag_p50_ms	dl_active	dl_slots	dl_transferring	scraper_queued	scraper_active_kb	gc_max_ms	gc_total_ms	frontier	pqueues	robots_cached	robots_inflight	dns_cached	crawled	discovered	dupe_skipped	rss_mb	requests	responses	exceptions
1789719860	97026	91.3	90.8	7507	6048	1369	7271	319	0	18259	4062	8936	3000868	34879	50000	539	200000	2639271	59360392	234201744	2618	8125194	6113616	4205257
1789719892	97058	94.8	93.8	9386	5509	915	5386	284	0	18472	4103	9158	3000957	35462	50000	346	200000	2640026	59378990	234303582	2616	8127212	6115107	4206647
1789719922	97088	89.3	88.7	8901	2454	1340	7294	371	0	37331	3954	5325	3000245	35095	50000	624	200000	2640831	59395225	234407544	2617	8129756	6116788	4208061
1789719946	97112	88.9	88.2	6677	3468	2407	6290	559	0	61636	4170	8913	3000305	35494	50000	1212	200000	2641038	59408811	234431570	2616	8132145	6118545	4209076
1789719980	97146	91.4	91.1	7940	4660	3235	8522	856	0	33904	3860	8757	2999496	35553	50000	1283	200000	2641956	59426783	234547965	2616	8135010	6119938	4210737
1789720008	97174	96.1	95.1	6359	5174	1239	5302	385	0	47756	3986	5204	3000401	35898	50000	534	200000	2642834	59437854	234668546	2616	8136040	6121379	4211805
1789720041	97207	92.5	92.0	7150	4640	1807	7413	810	0	38209	3960	8869	3000207	35987	50000	608	200000	2643642	59449682	234780448	2617	8138814	6123131	4213236
1789720075	97241	94.4	94.2	5975	3436	594	5516	154	0	54532	3688	8567	3000710	36581	50000	207	200000	2644605	59467721	234901454	2616	8140432	6124804	4214613
1789720107	97273	91.6	90.9	13601	2486	2039	7845	165	0	51767	3946	9022	3000160	36031	50000	1218	200000	2645217	59474464	234997394	2616	8143119	6126913	4215524
1789720134	97300	94.0	93.2	9629	3020	1249	5827	86	0	100626	4082	5312	3000464	36598	50000	628	200000	2645976	59492355	235074602	2617	8145329	6128786	4216147
1789720156	97321	92.0	89.7	9835	6118	3716	7926	2135	0	11554	4196	9012	2999092	35889	49975	1396	200000	2646388	59501144	235122728	2616	8147703	6129061	4217205
1789720186	97352	93.5	93.2	8357	2634	3016	6777	873	0	29432	4081	5427	2998542	35562	49929	1183	200000	2647113	59509841	235246072	2616	8150168	6131090	4219508
1789720218	97384	94.4	94.4	9866	6250	4070	8464	925	0	660	4310	8889	2998953	35554	49927	1264	200000	2648001	59521614	235383806	2616	8152700	6132300	4220017
1789720247	97413	94.2	93.7	6585	4636	3848	7503	1001	0	4709	3970	5252	2999304	35733	50000	1246	200000	2648845	59538501	235493485	2616	8154994	6134206	4221212
1789720277	97443	94.9	94.4	8102	4343	3658	8999	1247	0	1505	3922	9158	2999764	36052	50000	1130	200000	2649553	59551428	235593605	2616	8157268	6135983	4222354
1789720309	97475	96.7	96.4	7299	4559	4020	7342	1080	0	2135	4170	9239	2998936	36240	49962	1220	200000	2650508	59565837	235711380	2620	8159581	6137838	4223312
1789720337	97503	97.0	96.6	8865	1962	4223	7827	616	0	5634	4039	5306	2999005	36336	49956	1443	200000	2651314	59578728	235827933	2620	8160866	6139926	4224409
1789720369	97534	95.0	94.6	7003	4987	3314	6979	501	0	9692	4057	9350	3000081	36181	50000	1451	200000	2652111	59593232	235929275	2620	8163921	6141699	4225557
1789720397	97563	94.8	94.0	6732	2509	2868	8372	1194	0	5144	4158	9474	3000007	36381	49999	944	200000	2652658	59608830	235991300	2620	8166044	6143613	4227163
1789720431	97597	96.3	95.7	13615	1635	3395	7080	1148	0	24694	4517	10408	3001307	38288	49988	1424	200000	2653559	59630287	236089954	2620	8168504	6145221	4229142
1789720457	97623	90.7	90.0	7299	3068	2857	8958	1006	0	25149	3932	5233	3001183	38954	50000	1174	200000	2654169	59639096	236185369	2620	8170940	6146687	4231236
1789720487	97653	92.3	91.8	5987	3038	2747	7754	1079	0	33459	4117	9373	3000159	38826	50000	1210	200000	2654783	59656538	236260537	2620	8173324	6148396	4232821
1789720517	97683	89.4	88.2	6844	4669	1906	9550	553	0	67409	4143	9490	3000075	39039	50000	1038	200000	2655318	59669040	236332776	2620	8175469	6150054	4235034
1789720547	97713	92.5	92.0	6923	3361	2655	7089	498	0	24978	3833	5203	3000148	39004	50000	1314	200000	2656207	59691254	236447879	2622	8177797	6151440	4236422
1789720584	97749	94.2	93.9	10362	2029	1433	8017	404	0	14034	3817	8680	3001292	40000	50000	528	200000	2656990	59714275	236599637	2620	8179933	6153174	4237467
1789720613	97779	94.0	93.6	11337	1894	1748	5669	525	0	30636	3859	8774	3000277	40000	50000	869	200000	2657612	59733255	236693617	2620	8182301	6154769	4238918
1789720637	97803	92.3	91.8	9288	2848	1184	6879	390	0	16419	4262	5315	3000339	39778	50000	501	200000	2658290	59746645	236773835	2621	8184565	6156312	4240246
1789720669	97835	90.4	90.1	11453	2156	3777	7176	1010	0	11476	3905	8662	2999497	39096	50000	1282	200000	2658984	59758235	236881532	2620	8188413	6158358	4241195
1789720700	97866	99.0	97.6	9216	5660	924	7181	261	0	31746	3824	8736	3000406	39455	50000	388	200000	2659919	59770919	237018788	2620	8188958	6160209	4242342
1789720733	97899	93.0	92.3	10369	5638	1048	5650	385	0	21866	3869	9095	3000231	39415	50000	59	200000	2660796	59782614	237147798	2623	8191478	6161821	4243776
1789720760	97925	92.4	91.7	7790	2671	1578	7448	297	0	41529	4167	5269	3000307	39032	50000	589	200000	2661455	59790880	237261514	2624	8193975	6163569	4245128
1789720792	97957	94.5	94.3	7162	5073	1236	5859	241	0	62014	3643	8438	3000440	39497	50000	464	200000	2662333	59806664	237376476	2623	8195967	6165483	4245835
1789720828	97994	93.7	93.3	6839	3990	1409	7878	178	0	84155	3793	8716	3000277	39338	50000	816	200000	2663239	59816267	237519640	2623	8198543	6167603	4247162
1789720849	98015	91.1	90.3	10920	4310	2520	5915	453	0	61039	3829	4863	3000271	39168	50000	1196	200000	2663688	59827399	237566814	2629	8200736	6168872	4247922
1789720877	98043	94.1	92.0	9465	4247	2100	7601	220	0	59687	4321	9326	3000082	38677	50000	1351	200000	2664278	59834926	237656702	2623	8203137	6170616	4249687
1789720909	98075	92.2	91.8	8500	4209	1872	6731	159	0	102153	3935	9069	3000074	38586	50000	1184	200000	2664988	59848872	237746579	2623	8205759	6172905	4251339
1789720938	98104	93.0	92.4	9065	5881	3496	8383	1691	0	37944	3607	4714	3000044	38118	49989	1386	200000	2666008	59861904	237883124	2624	8208281	6173585	4252274
1789720968	98134	94.0	93.3	7207	2754	2499	6902	636	0	39461	4611	10140	3000173	37863	50000	1276	200000	2666687	59881052	237953871	2623	8210396	6175114	4255029
1789721000	98165	95.4	95.3	8437	5246	1179	7991	312	0	60302	3819	9074	3000470	38372	50000	575	200000	2667481	59900102	238044749	2623	8212410	6177199	4256273
1789721028	98194	88.8	87.9	6641	4761	3694	7606	809	0	286	4020	9044	2999854	36470	50000	1821	200000	2668003	59911124	238123862	2623	8216323	6179397	4257226
1789721061	98227	94.6	93.9	13515	3148	3397	9067	1702	0	22396	4139	9429	3001234	38703	50000	1221	200000	2669409	59937260	238197915	2638	8219417	6181957	4257579
1789721086	98252	93.9	93.3	5935	2189	2739	6087	1156	0	5441	4018	8773	3000797	38511	50000	1143	200000	2670223	59949184	238268766	2638	8221063	6183288	4259330
1789721119	98284	92.0	91.5	10039	2431	3061	8304	748	0	15622	3864	9500	3000025	38086	49902	1284	200000	2671102	59965271	238349976	2638	8224069	6185455	4260968
1789721149	98315	94.0	92.7	6955	1667	2896	7499	1153	0	21078	4049	9525	3000165	37856	49998	1182	200000	2671817	59976276	238435751	2638	8226907	6187214	4262990
1789721180	98346	93.4	92.9	6641	2809	3233	9141	943	0	21802	4006	9069	2999644	37354	49998	1326	200000	2672517	59991002	238532119	2638	8229145	6188855	4264502
1789721208	98374	93.1	92.2	6385	3094	2296	7310	717	0	57997	3704	5189	3000253	37130	50000	1338	200000	2673336	60005867	238642733	2638	8231716	6190994	4266347
1789721237	98402	96.8	96.4	9451	3207	2396	9078	977	0	24000	4139	9378	3000113	36586	50000	1121	200000	2673974	60019672	238737942	2638	8234228	6192310	4267980
1789721278	98443	97.5	96.7	13976	4186	2494	7463	988	0	33563	4095	9681	3000275	36198	50000	942	200000	2674897	60026095	238960508	2638	8237100	6194287	4269491
1789721301	98467	95.7	95.3	6808	2829	2567	9574	1108	0	56615	4181	9175	3000044	36210	50000	945	200000	2675322	60031620	239026871	2638	8239455	6195434	4271611
1789721327	98493	93.2	92.8	7804	3850	2987	7367	1212	0	26341	3628	4893	3000017	36188	49991	1014	200000	2676071	60041493	239147475	2638	8241573	6196592	4273215
1789721356	98522	94.5	94.2	6779	5497	3227	9243	1885	0	34311	3858	8439	2998580	35884	49966	1258	200000	2676816	60050832	239277891	2638	8243964	6198057	4274413
1789721391	98556	93.7	93.0	7582	4695	3183	7162	1767	0	22649	4155	9350	2999205	35931	49956	1162	200000	2677709	60068526	239414609	2638	8246215	6199683	4275858
1789721415	98581	86.9	86.5	7036	4692	3348	8666	1929	0	1499	3726	4789	2999428	35798	50000	1044	200000	2678339	60078422	239504917	2638	8248278	6200852	4277187
1789721450	98616	92.6	92.5	7362	3173	3760	7141	1168	0	11211	3863	8758	2998676	35746	50000	1097	200000	2679159	60089748	239620794	2638	8250798	6202829	4277848
1789721484	98650	93.3	93.0	6671	3970	4099	7675	481	0	11711	3505	8045	2998702	35472	49951	1509	200000	2680208	60108154	239767628	2637	8251920	6204657	4278933
1789721508	98674	98.4	97.7	7784	6171	1585	5296	282	0	47410	3662	4759	3001020	36583	50000	839	200000	2680882	60119999	239873880	2637	8253630	6206636	4279818
1789721540	98705	93.2	92.9	9794	5218	1216	6689	153	0	62437	3687	8379	3000382	36509	50000	657	200000	2681725	60135985	239982243	2637	8255669	6208497	4280773
1789721572	98738	94.0	93.6	10059	3791	1531	5488	278	0	36295	3600	8395	3000345	36347	50000	743	200000	2682587	60149665	240101978	2637	8258086	6210375	4281880
1789721600	98766	93.7	93.1	7429	1962	1216	7209	242	0	31976	3856	5143	3000433	36034	50000	775	200000	2683561	60163942	240224339	2637	8260665	6211891	4283474
1789721629	98795	92.8	92.2	7136	4463	1867	6237	906	0	21783	3669	8674	3000179	35561	50000	679	200000	2684138	60173582	240311939	2637	8263387	6213633	4284835
1789721656	98821	92.3	91.1	5848	2405	3085	8318	827	0	6460	3600	8338	3000036	34241	50000	1564	200000	2684682	60188866	240381387	2637	8266085	6215330	4286158
1789721686	98852	90.8	89.7	6727	1380	3309	7641	642	0	22181	3775	8916	3000044	33413	49937	1677	200000	2685522	60208208	240441716	2637	8269918	6218847	4286966
1789721720	98886	95.8	93.4	8430	2665	2989	9278	1138	0	15442	3991	13409	3000063	32636	50000	1316	200000	2686797	60223370	240531087	2637	8272400	6220068	4289326
1789721748	98914	92.2	91.6	5822	2566	1828	7637	566	0	35754	3829	5298	3000655	32730	50000	857	200000	2687527	60236191	240639817	2636	8274782	6221697	4292290
1789721778	98943	92.7	92.1	6728	3242	2243	9738	1014	0	17192	3677	8529	3000230	32281	50000	557	200000	2688230	60250556	240728063	2636	8277433	6222761	4294374
1789721807	98973	91.3	90.8	7021	2720	2751	8123	1087	0	13249	3720	8717	3000049	31864	50000	1035	200000	2688860	60262929	240815451	2636	8280045	6223942	4297099
1789721838	99004	95.4	95.3	7863	3801	581	8974	94	0	37218	3517	8013	3000415	32294	50000	212	200000	2689719	60276297	240942462	2636	8281521	6225779	4298544
1789721876	99042	93.3	93.1	13983	2540	1303	6579	176	0	91033	3648	8632	3000507	32463	50000	747	200000	2690756	60294571	241098222	2635	8284030	6227841	4299397
1789721901	99067	93.1	92.7	6530	6450	2943	8385	1162	0	46982	3487	7558	3000059	32327	49916	1161	200000	2691264	60304186	241168950	2635	8286291	6228787	4300151
1789721933	99099	93.7	93.4	8160	3881	1944	6108	523	0	89268	3944	8621	3000172	33338	49952	958	200000	2692012	60314556	241295757	2635	8288487	6230712	4302270
1789721956	99122	91.1	90.7	7614	3988	3000	7577	1083	0	30119	3322	4307	2999898	33244	49980	1101	200000	2692664	60323095	241409036	2635	8290492	6231511	4303384
1789721987	99153	93.9	93.3	6544	6323	3894	7151	1953	0	11579	3553	7898	2998928	32895	50000	1361	200000	2693529	60338208	241544841	2635	8292946	6232850	4304421
1789722016	99182	96.8	96.5	5697	3494	3124	8497	1912	0	12968	3657	8295	3000010	33226	50000	925	200000	2694233	60350645	241642632	2635	8295177	6234640	4305505
1789722049	99215	96.2	95.7	8700	7152	3715	7008	2029	0	1502	3593	8321	2999456	32816	50000	1281	200000	2695166	60366290	241774015	2635	8297558	6236487	4306626
1789722080	99246	94.8	93.9	9009	2821	3886	8570	2243	0	5382	3562	8230	2999169	32161	50000	1273	200000	2696013	60374087	241908013	2635	8299868	6238269	4307536
1789722110	99276	93.6	93.1	8674	4501	3479	7173	2027	0	8371	3741	8413	3000042	32183	50000	1134	200000	2696764	60390259	242010835	2635	8302242	6240140	4308849
1789722140	99306	94.2	93.4	10943	3889	4102	8899	2265	0	1897	3528	8168	2999034	31763	49973	1496	200000	2697604	60406987	242106836	2635	8304676	6242223	4309753
1789722166	99332	94.3	94.2	8088	2798	3574	7090	1421	0	1601	3452	4565	2999489	31865	50000	938	200000	2698384	60421243	242213171	2635	8307010	6244181	4310456
1789722199	99365	96.3	96.1	12122	4714	797	7093	284	0	22763	3524	7968	3000711	32574	50000	274	200000	2699437	60443418	242341592	2635	8307481	6246032	4311310
1789722230	99395	91.2	89.6	8287	3909	3653	6314	722	0	8061	3827	8932	2999202	31946	49849	1171	200000	2700031	60454679	242418716	2635	8310838	6247799	4313034
1789722260	99426	94.1	94.0	9727	6861	3586	8729	1178	0	3861	3559	8139	2999794	32608	50000	931	200000	2700816	60476589	242498241	2635	8313928	6249621	4314098
1789722290	99456	96.4	96.1	6766	6543	997	5420	381	0	36407	3926	5026	3000300	32939	50000	279	200000	2701774	60490717	242652819	2635	8314448	6251536	4314986
1789722319	99485	86.2	85.5	8032	2748	2573	7865	171	0	22800	3865	8647	2999644	32208	49963	969	200000	2702297	60500569	242735187	2635	8317355	6252608	4317044
1789722347	99513	92.8	92.5	8951	3920	1610	6018	254	0	26249	3851	8767	3000326	32235	50000	694	200000	2702871	60508389	242826439	2637	8318986	6254144	4318507
1789722382	99548	89.1	88.9	7670	4587	3979	9110	929	0	2809	3495	8319	2998798	32337	49996	1352	200000	2703733	60520002	242961734	2635	8322838	6255782	4320048
1789722407	99573	98.0	97.7	7723	3093	1126	5271	579	0	17343	3506	4632	3000286	32796	50000	340	200000	2704581	60528906	243079831	2634	8323699	6257681	4321050
1789722444	99610	92.4	92.0	8470	5596	2133	6998	162	0	37561	3559	11662	3000233	32520	50000	1000	200000	2705415	60539473	243202840	2634	8325610	6259181	4322592
1789722469	99635	88.0	87.3	8297	2548	3462	6061	122	0	16749	4077	5121	2999845	31771	49986	1563	200000	2705990	60545566	243298456	2634	8328067	6260476	4323957
1789722499	99665	95.8	95.4	8231	3600	1751	7525	460	0	25381	3615	8449	3000215	31930	50000	584	200000	2706674	60553028	243407659	2634	8330378	6262162	4325576
1789722533	99699	90.5	90.2	9356	5779	3302	7178	608	0	14052	3910	8683	2999248	31342	49943	1370	200000	2707383	60558567	243562698	2634	8333162	6263382	4327584
1789722558	99724	94.0	93.4	5942	4061	1880	7880	720	0	31886	3633	4695	3000235	31541	50000	689	200000	2708066	60566437	243684412	2634	8334549	6264820	4328689
1789722592	99757	92.2	91.8	6973	4120	3535	7314	954	0	14230	3681	12012	2999054	31026	50000	1139	200000	2708746	60578067	243768880	2634	8338072	6266433	4330448
1789722618	99784	91.7	91.3	7957	3363	4003	9109	1071	0	6709	3606	4889	2998795	30871	50000	1404	200000	2709466	60587249	243880577	2634	8340556	6268015	4331690
1789722649	99814	93.9	93.3	6632	3460	3601	7270	1217	0	302	3657	8394	2999023	31337	49944	816	200000	2710141	60598609	243972118	2634	8342660	6269491	4333564
1789722681	99847	97.1	96.9	12118	2954	1024	7726	473	0	35464	3882	8727	3000471	32063	50000	188	200000	2711119	60610764	244111155	2634	8343586	6271392	4334633
1789722712	99878	87.8	87.2	7336	3974	3403	7203	746	0	2534	3803	8964	2999117	31278	49938	865	200000	2711772	60617854	244200495	2634	8346828	6272658	4336502
1789722738	99904	92.0	91.5	7178	3537	4076	8523	205	0	16427	3928	5061	2999448	31000	49830	1613	200000	2712516	60626173	244313390	2634	8348460	6273992	4338223
1789722767	99933	94.8	93.5	9042	3041	3852	7419	970	0	6017	3993	8999	2999766	30878	50000	1516	200000	2713098	60635353	244403199	2634	8351891	6275663	4339821
1789722798	99964	94.5	93.7	9579	3080	3701	8826	2145	0	3616	3666	8623	2999822	31170	50000	1125	200000	2713866	60650530	244506545	2634	8354226	6277596	4340965
1789722827	99993	93.9	93.9	9937	2440	3820	6900	988	0	13724	4309	5558	2999529	31472	49884	1168	200000	2714700	60673868	244609572	2634	8356671	6279668	4341614
1789722858	100024	95.5	95.1	8854	4813	3380	8266	854	0	1686	3893	8848	2999503	31655	49990	1253	200000	2715488	60685634	244732283	2634	8358569	6281174	4342954
1789722891	100057	94.3	93.9	7651	3316	3836	7224	896	0	18116	4049	8930	2999349	31661	49930	1239	200000	2716310	60699378	244842757	2634	8361149	6283027	4344308
1789722921	100087	96.1	95.4	7466	3066	3052	9071	1895	0	14577	4078	9293	2998705	31721	49895	1094	200000	2717133	60708296	244945519	2634	8363267	6284351	4346633
1789722948	100114	97.9	97.8	12804	2799	3922	7211	1086	0	6526	3609	4611	2998772	31580	49864	1266	200000	2717994	60717348	245089536	2634	8365532	6286094	4347075
1789722978	100144	95.9	94.7	9679	5698	1001	7218	428	0	10915	4083	8774	3000335	32076	50000	247	200000	2718745	60727474	245229772	2634	8366041	6287714	4348390
1789723010	100176	94.7	94.4	5945	4993	4156	7101	900	0	1220	3848	9100	2998251	31416	49709	1296	200000	2719518	60737326	245357037	2634	8370184	6289435	4349826
1789723042	100208	95.8	95.2	8235	6690	3266	8268	1835	0	8444	3783	8807	3000001	31370	50000	1086	200000	2720289	60747889	245488594	2634	8372134	6291331	4351128
1789723069	100235	93.2	93.1	8647	4684	3944	5990	498	0	16681	3966	5058	2999040	30925	49830	1317	200000	2721149	60759257	245624773	2634	8373488	6293024	4351788
1789723102	100268	93.3	92.9	7141	4207	4186	8816	1086	0	992	3776	8861	2998450	30490	49920	1352	200000	2721950	60769805	245762321	2634	8376865	6294662	4353220
1789723128	100294	94.8	94.2	7727	3257	3823	6084	748	0	7739	3796	4988	2998944	30411	49869	1266	200000	2722626	60781756	245870712	2634	8378310	6296688	4354387
1789723159	100325	93.6	93.2	8408	5106	3174	8329	864	0	8752	3645	8616	3000029	30582	50000	1175	200000	2723446	60796261	245986859	2634	8381046	6298249	4355638
1789723192	100358	89.9	89.6	10695	6046	3763	5975	427	0	16818	3849	8798	2999070	30075	49933	1512	200000	2724257	60806706	246105011	2634	8382378	6299916	4356650
1789723216	100382	89.8	89.1	7101	3336	3358	8369	1037	0	11904	3783	4994	2999231	30018	50000	1070	200000	2724851	60814431	246207378	2634	8385484	6301509	4358163
1789723247	100413	91.6	90.9	9495	3501	3632	7182	1944	0	7611	4068	9250	2999977	30065	50000	1134	200000	2725545	60829453	246298719	2634	8387861	6303023	4359964
1789723283	100448	93.1	93.1	8079	5147	3989	9015	955	0	12632	3771	8408	2999004	29973	49947	1277	200000	2726425	60842291	246424994	2634	8390447	6304945	4360558
1789723310	100475	94.8	93.2	6698	3344	2396	6766	1185	0	13231	4237	9486	2999614	30070	49992	921	200000	2727014	60849900	246498336	2634	8392088	6306208	4363192
1789723337	100502	91.7	91.3	6914	3399	2999	8566	885	0	26328	3656	5118	3000050	29916	49941	1172	200000	2727666	60860375	246591486	2634	8394617	6308148	4364253
1789723369	100535	96.5	96.1	6537	3729	1634	6847	170	0	40582	3828	9119	3000503	30247	50000	649	200000	2728563	60883492	246691159	2634	8396788	6310259	4366025
1789723400	100565	93.4	92.9	7143	4461	1559	8714	305	0	54936	3790	8612	3000300	30220	50000	926	200000	2729225	60895071	246784744	2634	8399074	6312329	4367095
1789723431	100596	94.4	93.7	6033	4061	1951	6063	466	0	51590	3737	8621	3000453	30467	50000	934	200000	2730000	60917840	246872924	2634	8401238	6313979	4367833
1789723478	100644	71.3	70.6	18914	4104	1619	7900	419	0	69588	5961	11809	3000421	30795	50000	677	200000	2730989	60929225	247019027	2634	8403698	6315615	4369448
1789723489	100655	50.1	50.1	17144	17144	1254	3672	318	0	17183	129	386	3000677	31034	50000	456	200000	2731224	60932380	247063391	2634	8403847	6315615	4369819
1789723520	100686	58.6	58.1	7474	4068	1902	5442	157	0	56189	5900	8186	3000282	30970	50000	1071	200000	2731535	60936023	247112585	2634	8405709	6316888	4371039
1789723550	100716	91.4	91.1	7577	3781	1714	4716	475	0	78438	3880	8928	3000130	31076	50000	738	200000	2732119	60946382	247201879	2634	8408348	6318732	4372790
1789723579	100745	92.4	92.2	9686	2387	2495	6465	722	0	58236	3654	4727	3000228	31183	49961	1042	200000	2732984	60959597	247337221	2634	8410537	6319957	4374145
1789723608	100774	94.6	93.1	13150	4212	3245	6363	1730	0	15086	4083	8919	2999283	31025	50000	1036	200000	2733654	60967808	247458129	2634	8412697	6320917	4374956
1789723636	100802	92.6	92.3	9251	4676	3189	8208	2009	0	7924	3787	4918	2998753	31105	49948	886	200000	2734562	60978688	247586607	2634	8415037	6322369	4376469
1789723667	100833	98.5	98.5	11189	4960	868	5361	404	0	20149	3842	8305	3000330	31458	50000	71	200000	2735620	60989719	247749734	2634	8415471	6324078	4377159
1789723704	100870	93.9	93.6	14263	3123	892	7437	115	0	26470	4171	9193	3000407	31314	50000	154	200000	2736719	61005083	247907028	2634	8417688	6325573	4378904
1789723730	100896	90.9	90.5	9484	3046	1300	5521	124	0	68922	4156	5413	3000187	31348	50000	687	200000	2737379	61012546	248003155	2634	8419788	6327270	4380187
1789723757	100923	92.9	92.4	8337	5001	2405	7496	909	0	47479	3864	8745	3000253	31139	50000	786	200000	2737903	61025022	248065761	2634	8422185	6328602	4381284
1789723786	100951	92.2	91.5	11242	1383	2513	6411	301	0	60212	3781	4842	3000094	30839	49976	1252	200000	2738789	61034997	248189603	2634	8424369	6329998	4383361
1789723818	100984	93.7	93.3	9775	2293	1943	7981	548	0	72529	3824	8972	3000249	31181	50000	697	200000	2739665	61052174	248305847	2634	8426753	6331629	4384657
1789723847	101012	93.1	92.7	8945	8889	3690	7451	2157	0	3497	3761	8307	2999242	30793	49887	964	200000	2740509	61066296	248434150	2634	8429060	6332331	4385760
1789723880	101046	95.5	95.4	11326	2200	1362	7642	491	0	20928	3744	8283	3000500	31209	50000	542	200000	2741576	61081662	248579031	2634	8429792	6334236	4386254
1789723913	101079	92.8	92.5	8306	5729	1191	4777	169	0	76938	3952	5249	3000572	31297	50000	555	200000	2742531	61101442	248693521	2634	8431732	6335818	4387872
1789723937	101103	91.7	90.9	5765	4114	1749	6747	56	0	76033	3849	8540	3000298	30917	50000	1052	200000	2742987	61108620	248739867	2634	8433872	6337459	4388991
1789723978	101143	93.5	93.2	9415	7957	1450	6438	469	0	140961	3766	8859	3000487	31351	50000	698	200000	2744188	61133532	248890753	2634	8436409	6339305	4390360
1789723997	101163	91.6	91.5	15438	15438	3986	7307	172	0	3541	3515	4065	2998557	30848	49885	1091	200000	2744737	61143366	248987414	2634	8437454	6339337	4391042
1789724030	101196	94.4	93.9	7132	4761	3416	6725	1433	0	1780	3859	8930	2999040	31226	49947	741	200000	2745555	61154776	249104726	2634	8440740	6341137	4392421
1789724066	101232	95.8	95.6	18444	3446	849	7038	146	0	70199	4057	9380	3000646	31950	50000	345	200000	2746692	61172641	249250798	2634	8441353	6343024	4393727
1789724099	101265	92.7	92.2	8000	1614	1177	5944	93	0	80678	4143	5419	3000304	31590	50000	779	200000	2747725	61183998	249414197	2634	8443660	6344352	4395572
1789724120	101286	85.0	84.1	12466	2231	2218	7957	503	0	87546	3970	8863	2999339	31290	50000	998	200000	2747782	61185540	249425866	2634	8445845	6346018	4396642
1789724145	101311	90.8	90.5	7910	6050	2464	6086	1647	0	15387	3598	4643	2998672	31421	49987	639	200000	2748654	61193772	249557026	2634	8447854	6346457	4397758
1789724183	101349	91.3	91.2	8709	6910	4146	7304	254	0	4507	4097	8921	2998335	31393	49948	1257	200000	2749777	61209088	249718973	2634	8449378	6348017	4398855
1789724207	101373	97.7	97.2	8444	2337	1318	5078	465	0	22929	4038	5089	3000265	31896	50000	463	200000	2750509	61217058	249826286	2634	8451164	6349825	4399957
1789724239	101405	92.5	92.3	9627	5423	1398	6570	148	0	49722	3898	8876	3000294	31788	50000	830	200000	2751317	61228419	249935404	2634	8453012	6351689	4400695
1789724281	101446	94.7	93.4	18243	4598	1558	5544	409	0	46600	3786	8899	3000331	31867	50000	614	200000	2752518	61240352	250141328	2630	8455541	6353504	4402112
1789724298	101464	90.1	88.1	5817	2110	1604	7301	167	0	64448	4079	4955	3000149	31392	50000	792	200000	2752737	61244680	250177181	2630	8457489	6354885	4403526
1789724330	101495	91.3	90.2	10555	4878	3131	6480	835	0	49960	4194	9400	3000051	30725	50000	1434	200000	2753458	61254047	250294503	2630	8460001	6355977	4404472
1789724364	101529	93.1	92.7	7533	3618	1947	8191	576	0	37913	3955	9509	3000175	30647	50000	910	200000	2754263	61267796	250410067	2630	8462261	6357850	4406944
1789724389	101555	94.0	91.8	8593	3377	1297	6024	481	0	33335	4638	5970	3000213	30412	50000	528	200000	2754984	61279069	250514899	2630	8464589	6358967	4409228
1789724418	101584	93.9	93.3	7283	3247	1146	7759	160	0	8656	4365	9942	3000109	29832	50000	96	200000	2755572	61286857	250607090	2630	8467009	6360154	4411157
1789724446	101612	91.1	90.5	8648	2385	3468	7676	1058	0	7999	3917	8866	2999840	29706	50000	1167	200000	2756148	61294605	250680102	2630	8470656	6361966	4412312
1789724478	101644	98.0	97.8	9211	7355	985	7699	494	0	30057	3503	8168	3000642	30392	50000	237	200000	2757082	61311847	250797408	2630	8471461	6363990	4412864
1789724512	101678	91.7	91.1	9466	4054	3681	5439	724	0	12817	3758	8886	2999574	29397	49917	1286	200000	2757787	61322944	250913600	2630	8474554	6365887	4414122
1789724538	101704	92.5	92.0	9727	3699	3704	7257	475	0	5435	4060	5292	2998997	30033	49921	1019	200000	2758467	61337946	250978347	2630	8476942	6367476	4415427
1789724569	101735	98.0	97.1	10146	2622	608	5467	294	0	24281	4045	9178	3000322	30455	50000	187	200000	2759392	61351454	251102849	2630	8478093	6369098	4416872
1789724606	101772	93.2	92.9	13821	5292	1297	7527	432	0	45238	3951	9188	3000462	30511	50000	411	200000	2760351	61364862	251246483	2631	8480835	6371132	4417965
1789724625	101791	91.2	90.5	5413	2620	2090	6170	195	0	67757	4052	5136	3000149	30436	50000	1037	200000	2760664	61374815	251281490	2630	8482899	6372554	4418756
1789724664	101830	94.6	94.4	9326	3104	1483	8059	510	0	55041	4096	9374	3000166	30619	50000	742	200000	2761802	61383801	251468951	2630	8485363	6374275	4421010
1789724688	101854	96.1	95.4	6568	3334	1810	6000	140	0	45511	3815	5018	3000397	30619	50000	902	200000	2762522	61395248	251560859	2630	8487390	6375907	4421938
1789724721	101887	97.7	97.4	10899	1361	1384	7515	160	0	74481	3990	9263	3000310	30719	50000	702	200000	2763393	61406723	251700245	2632	8489764	6377840	4423066
1789724751	101917	97.0	96.8	11889	3212	1146	5718	243	0	67544	4225	9220	3000428	30945	50000	597	200000	2764216	61420545	251801055	2630	8491966	6379727	4424134
1789724787	101953	96.4	96.1	11940	4406	1472	7484	126	0	46595	4212	9414	3000377	30934	50000	788	200000	2765314	61435906	251946994	2631	8494320	6381650	4425130
