ts	elapsed	rss_kb	threads	fds	tcp_est	crawled_bytes	discovered_bytes	disk_free_mb	rss_kb_0	rss_kb_1
1789815447	31773	4118224	201	61204	16734	333420255	2344410382	83383	2055528	2062696
1789815478	31804	4118224	201	61005	16821	333469329	2344875770	83389	2055528	2062696
1789815508	31834	4118224	201	61396	17095	333526595	2345207146	83389	2055528	2062696
1789815539	31865	4118224	201	60832	15994	333623463	2345731897	83392	2055528	2062696
1789815569	31895	4118224	201	61054	16852	333685312	2346072013	83390	2055528	2062696
1789815599	31925	4118224	201	62175	18762	333758471	2346487415	83385	2055528	2062696
1789815630	31956	4125376	201	61623	17914	333837145	2346896367	83373	2062680	2062696
1789815660	31986	4114124	201	61571	18442	333910438	2347212898	83376	2055528	2058596
1789815690	32016	4114124	201	61881	16816	333992651	2347694952	83371	2055528	2058596
1789815721	32047	4115372	201	62154	17346	334065465	2347997549	83366	2056776	2058596
1789815751	32077	4115372	201	61756	15996	334121136	2348444138	83354	2056776	2058596
1789815782	32108	4115372	201	62023	16910	334200781	2348830112	83356	2056776	2058596
1789815812	32138	4115372	201	62638	16940	334250132	2349176261	83349	2056776	2058596
1789815843	32169	4115372	201	62986	14690	334308698	2349456806	83342	2056776	2058596
1789815873	32199	4115332	201	63216	15988	334382406	2349847281	83334	2056736	2058596
1789815904	32230	4115136	201	63026	16445	334466816	2350225314	83332	2060640	2054496
1789815934	32260	4115144	201	61653	15827	334540185	2350549867	83327	2060648	2054496
1789815964	32290	4115148	201	62720	16183	334622258	2350957010	83319	2060652	2054496
1789815995	32321	4115148	201	63297	16697	334671034	2351367058	83319	2060652	2054496
1789816025	32351	4115148	201	63070	17434	334750323	2351753642	83381	2060652	2054496
1789816056	32382	4115148	201	62989	17955	334779511	2352124868	83374	2060652	2054496
1789816086	32412	4116296	201	62734	17086	334877272	2352500470	83375	2060652	2055644
1789816116	32442	4115148	201	61127	15454	334959511	2352888714	83357	2060652	2054496
1789816147	32473	4117356	201	64100	16495	335033004	2353323451	83348	2060660	2056696
1789816177	32503	4118912	201	62248	16974	335093669	2353688169	83352	2060660	2058252
1789816208	32534	4118912	201	62176	16982	335166827	2354061497	83344	2060660	2058252
1789816238	32564	4118912	201	63054	17221	335218874	2354479702	83342	2060660	2058252
1789816268	32594	4118920	201	63445	16226	335296642	2354957617	83330	2060668	2058252
1789816299	32625	4118920	201	63936	16607	335376279	2355292819	83332	2060668	2058252
1789816329	32655	4122676	201	63576	16833	335430731	2355586650	83340	2060668	2062008
1789816359	32685	4122676	201	62796	17401	335533172	2355978819	83344	2060668	2062008
1789816390	32716	4122676	201	62751	17386	335586566	2356292761	83345	2060668	2062008
1789816420	32746	4122680	201	62600	17612	335665862	2356653078	83347	2060672	2062008
1789816451	32777	4122680	201	62520	17759	335714458	2357055886	83349	2060672	2062008
1789816481	32807	4122680	201	62193	17963	335793591	2357315797	83350	2060672	2062008
1789816512	32838	4122680	201	62268	17705	335848591	2357746443	83343	2060672	2062008
1789816542	32868	4118924	201	61983	17892	335927137	2358047223	83350	2056916	2062008
1789816573	32899	4118924	201	60166	16410	335980099	2358425053	83352	2056916	2062008
1789816603	32929	4118924	201	59486	16740	336053325	2358809856	83357	2056916	2062008
1789816633	32959	4118924	201	59596	17144	336108975	2359125704	83355	2056916	2062008
1789816664	32990	4118924	201	56738	15023	336157479	2359332346	83360	2056916	2062008
1789816694	33020	4118924	201	57286	16015	336206532	2359582337	83358	2056916	2062008
1789816725	33051	4118924	201	56864	14155	336288440	2359918927	83352	2056916	2062008
1789816755	33081	4118924	201	58010	16645	336362195	2360249254	83345	2056916	2062008
1789816785	33111	4118924	201	58014	15585	336446285	2360749198	83337	2056916	2062008
1789816816	33142	4118924	201	58222	16463	336519405	2360999734	83337	2056916	2062008
1789816846	33172	4118920	201	59016	16628	336581589	2361452976	83325	2056912	2062008
1789816877	33203	4118928	201	59513	17813	336655313	2361711334	83317	2056920	2062008
1789816907	33233	4120452	201	59558	18371	336708290	2362060619	83318	2058444	2062008
1789816938	33264	4118928	201	59585	18482	336785253	2362386165	83316	2056920	2062008
1789816968	33294	4118928	201	59644	19524	336865056	2362818637	83316	2056920	2062008
1789816998	33324	4126660	201	59414	17665	336921521	2363276761	83303	2064652	2062008
1789817029	33355	4118928	201	59828	18678	337023785	2363648014	83302	2056920	2062008
1789817059	33385	4118928	201	59838	18370	337077679	2364016570	83293	2056920	2062008
1789817090	33416	4118928	201	60225	17723	337126436	2364419527	83285	2056920	2062008
1789817120	33446	4118928	201	60820	17579	337235565	2364826956	83286	2056920	2062008
1789817151	33477	4118928	201	60305	17939	337259804	2365130902	83290	2056920	2062008
1789817181	33507	4118928	201	59702	17977	337338198	2365537060	83289	2056920	2062008
1789817212	33538	4123516	201	59782	17335	337442296	2365939788	83285	2061508	2062008
1789817242	33568	4118928	201	60873	16609	337522524	2366399128	83285	2056920	2062008
1789817272	33598	4122268	201	61309	17290	337577338	2366777079	83277	2060260	2062008
1789817303	33629	4118928	201	61476	17686	337657282	2367207663	83272	2056920	2062008
1789817333	33659	4121580	201	61123	18639	337734366	2367668125	83278	2059572	2062008
1789817363	33689	4125272	201	60940	17819	337814073	2368091009	83266	2063264	2062008
1789817394	33720	4128884	201	62020	18116	337892906	2368498715	83263	2066876	2062008
1789817424	33750	4122524	201	61199	17460	337970411	2368896529	83268	2060516	2062008
1789817455	33781	4139648	201	61975	16869	338050079	2369328693	83259	2077640	2062008
1789817485	33811	4126912	201	62204	18059	338104110	2369706516	83255	2064904	2062008
1789817515	33841	4126912	201	61573	18272	338183690	2370093163	83324	2064904	2062008
1789817546	33872	4126884	201	61344	18550	338262538	2370515599	83319	2064876	2062008
1789817576	33902	4126892	201	60053	15192	338336188	2370954145	83321	2064884	2062008
1789817607	33933	4126900	201	62095	16503	338398407	2371365459	83304	2064892	2062008
1789817637	33963	4127232	201	61256	16925	338471430	2371646672	83371	2065224	2062008
1789817668	33994	4134360	201	61696	17319	338526161	2372061446	83369	2064892	2069468
1789817698	34024	4140664	201	61440	18227	338579663	2372436688	83367	2064896	2075768
1789817728	34054	4140664	201	62085	18288	338656516	2372805633	83358	2064896	2075768
1789817759	34085	4150288	201	61722	15431	338734343	2373337540	83347	2064896	2085392
1789817789	34115	4140836	201	61084	15914	338838185	2373660018	83341	2064896	2075940
1789817820	34146	4140840	201	61735	16824	338868851	2374011434	83337	2064896	2075944
1789817850	34176	4141416	201	61251	17897	338941772	2374299530	83339	2064896	2076520
1789817880	34206	4154804	201	62864	16347	339020440	2374885014	83316	2075112	2079692
1789817911	34237	4141420	201	62699	16903	339044727	2375241565	83312	2065476	2075944
1789817941	34267	4140412	201	62347	16545	339145130	2375650073	83309	2064468	2075944
1789817972	34298	4140412	201	60491	15347	339222393	2376077054	83311	2064468	2075944
1789818002	34328	4137816	201	61802	15614	339302203	2376373310	83299	2061872	2075944
1789818032	34358	4137992	201	62538	16246	339357063	2376716596	83298	2062048	2075944
1789818063	34389	4137640	201	61780	17024	339430270	2377071631	83306	2061696	2075944
1789818093	34419	4136792	201	61934	17533	339516087	2377504472	83307	2060848	2075944
1789818124	34450	4136816	201	60946	17584	339589306	2377995749	83312	2060848	2075968
1789818154	34480	4136816	201	61088	15371	339648277	2378398485	83308	2060848	2075968
1789818184	34510	4136816	201	60383	15955	339746142	2378800368	83313	2060848	2075968
1789818215	34541	4137384	201	60160	16764	339807699	2379134539	83313	2061416	2075968
1789818245	34571	4136816	201	60043	17584	339880781	2379505738	83309	2060848	2075968
1789818275	34601	4136816	201	59026	16843	339968225	2379885759	83326	2060848	2075968
1789818306	34632	4136816	201	59471	17224	340017012	2380274036	83320	2060848	2075968
1789818336	34662	4149056	201	59624	16074	340123374	2380704241	83315	2060848	2088208
1789818367	34693	4148736	201	60296	16589	340171812	2381103410	83314	2060848	2087888
1789818397	34723	4148736	201	60493	17676	340279037	2381509951	83313	2060848	2087888
1789818427	34753	4148736	201	60249	17665	340328194	2381895551	83314	2060848	2087888
1789818458	34784	4148740	201	59951	17893	340377051	2382190471	83316	2060852	2087888
1789818488	34814	4156252	201	59122	17165	340464206	2382565163	83311	2068364	2087888
1789818519	34845	4155244	201	59902	17797	340537271	2383059257	83308	2068364	2086880
1789818549	34875	4154688	201	58907	16143	340622218	2383397265	83299	2068368	2086320
1789818579	34905	4154696	201	59043	16864	340670822	2383644841	83294	2068376	2086320
1789818610	34936	4154696	201	58535	17512	340755648	2384004711	83287	2068376	2086320
1789818640	34966	4152164	201	58410	17325	340804587	2384448151	83284	2068376	2083788
1789818670	34996	4152164	201	58413	17948	340912538	2384753450	83282	2068376	2083788
1789818701	35027	4152168	201	58972	17063	340985521	2385267407	83272	2068376	2083792
1789818731	35057	4152168	201	59339	17193	341037282	2385518034	83263	2068376	2083792
1789818761	35087	4152168	201	58601	18036	341091859	2385848422	83264	2068376	2083792
1789818792	35118	4152928	201	58926	18903	341172605	2386219960	83266	2069136	2083792
1789818822	35148	4153888	201	57061	16225	341249169	2386643216	83267	2069496	2084392
1789818852	35178	4153296	201	58705	16820	341353171	2387093633	83248	2069504	2083792
1789818883	35209	4153296	201	59421	17048	341408003	2387409875	83240	2069504	2083792
1789818913	35239	4153296	201	59267	17835	341457046	2387808830	83244	2069504	2083792
1789818944	35270	4154504	201	59717	18407	341566082	2388167676	83248	2070712	2083792
1789818974	35300	4165760	201	58853	16898	341639185	2388612408	83240	2081968	2083792
1789819005	35331	4176672	201	59486	17378	341698434	2388967189	83249	2092880	2083792
1789819035	35361	4158696	201	60346	17952	341771760	2389522204	83244	2074904	2083792
1789819065	35391	4166140	201	59225	17754	341884594	2389973522	83252	2081916	2084224
1789819096	35422	4169408	201	59664	17423	341932167	2390444779	83241	2073896	2095512
1789819126	35452	4185984	201	60547	17718	342016236	2390740000	83242	2088060	2097924
1789819156	35482	4190192	201	61250	18295	342064482	2391104511	83238	2077980	2112212
1789819187	35513	4190192	201	60654	18414	342141361	2391470816	83236	2077980	2112212
1789819217	35543	4190584	201	61741	19066	342247853	2391829129	83239	2077980	2112604
1789819247	35573	4190584	201	60104	18031	342303373	2392170166	83242	2077980	2112604
1789819278	35604	4186828	201	59545	18665	342382486	2392519948	83240	2074224	2112604
1789819308	35634	4192520	201	60421	18948	342459587	2392824164	83233	2074224	2118296
1789819339	35665	4187396	201	61137	19426	342537120	2393193222	83002	2074224	2113172
1789819369	35695	4187396	201	61137	19176	342616910	2393553620	83296	2074224	2113172
1789819399	35725	4187404	201	60966	19412	342672134	2393973439	83298	2074224	2113180
1789819430	35756	4188096	201	59872	17317	342751596	2394342672	83292	2074912	2113184
1789819460	35786	4209936	201	60035	16439	342832865	2394700670	83285	2096320	2113616
1789819491	35817	4187840	201	59557	16905	342912137	2394977648	83273	2074224	2113616
1789819521	35847	4194440	201	59294	16777	342960577	2395282605	83272	2074224	2120216
1789819551	35877	4198552	201	58597	16185	343047119	2395680358	83265	2074224	2124328
1789819582	35908	4198552	201	59367	17010	343095844	2395981645	83257	2074224	2124328
1789819612	35938	4198556	201	59514	17203	343176033	2396326185	83256	2074224	2124332
1789819642	35968	4199844	201	59824	15590	343231262	2396771534	83246	2074224	2125620
1789819673	35999	4207500	201	59605	16237	343328998	2397028264	83236	2083168	2124332
1789819703	36029	4202992	201	60032	16119	343389471	2397410852	83232	2076096	2126896
1789819734	36060	4203168	201	60633	16761	343463190	2397727435	83225	2076096	2127072
1789819764	36090	4200376	201	58643	15401	343525444	2398183758	83226	2076044	2124332
1789819794	36120	4200416	201	59904	17293	343598943	2398494526	83223	2076084	2124332
1789819825	36151	4200416	201	59243	15571	343681494	2398896436	83212	2076084	2124332
1789819855	36181	4200416	201	59524	16380	343754553	2399165475	83211	2076084	2124332
1789819886	36212	4196800	201	59091	17461	343810525	2399484992	83213	2076084	2120716
1789819916	36242	4196316	201	58945	17423	343889937	2399837825	83219	2076084	2120232
1789819946	36272	4196316	201	57748	15011	343995253	2400313344	83206	2076084	2120232
1789819977	36303	4196316	201	58657	15750	344030636	2400598396	83209	2076084	2120232
1789820007	36333	4196316	201	58942	15865	344079957	2400925093	83209	2076084	2120232
1789820038	36364	4196316	201	58711	16592	344165085	2401188592	83211	2076084	2120232
1789820068	36394	4196316	201	58233	17460	344238418	2401605242	83213	2076084	2120232
1789820099	36425	4198616	201	57880	15506	344294501	2402023100	83209	2078384	2120232
1789820129	36455	4200844	201	59092	15372	344348550	2402280161	83208	2080612	2120232
1789820160	36486	4196316	201	58474	15638	344453182	2402631543	83207	2076084	2120232
1789820190	36516	4196316	201	59065	17411	344507862	2403042299	83202	2076084	2120232
1789820221	36547	4196316	201	58888	17926	344581450	2403386948	83206	2076084	2120232
1789820251	36577	4196316	201	58538	15633	344643523	2403754678	83194	2076084	2120232
1789820282	36608	4196316	201	58784	16190	344716472	2404042549	83192	2076084	2120232
1789820312	36638	4196316	201	58383	16290	344770278	2404477638	83186	2076084	2120232
1789820343	36669	4197168	201	59759	16131	344850293	2404886498	83172	2076936	2120232
1789820373	36699	4196316	201	59119	16364	344931583	2405207024	83171	2076084	2120232
1789820404	36730	4196316	201	57775	15368	344988405	2405581700	83169	2076084	2120232
1789820434	36760	4196320	201	58768	15772	345068564	2405951966	83222	2076088	2120232
1789820464	36790	4196320	201	59607	15959	345149230	2406248406	83224	2076088	2120232
1789820495	36821	4196320	201	59878	16387	345173159	2406636399	83205	2076088	2120232
1789820525	36851	4196320	201	59579	16511	345253904	2407010251	83199	2076088	2120232
1789820556	36882	4202928	201	59958	15791	345311486	2407313352	83198	2082696	2120232
1789820586	36912	4196320	201	59974	15669	345390683	2407619363	83187	2076088	2120232
1789820616	36942	4196320	201	60771	16350	345495331	2407976467	83186	2076088	2120232
1789820647	36973	4196320	201	59940	16452	345519732	2408322645	83184	2076088	2120232
1789820677	37003	4196320	201	59942	15906	345630222	2408686318	83178	2076088	2120232
1789820708	37034	4188808	201	60062	16654	345678901	2409022282	83180	2068576	2120232
1789820738	37064	4188808	201	59952	15975	345730848	2409308708	83174	2068576	2120232
1789820768	37094	4188808	201	60489	15680	345810524	2409684608	83175	2068576	2120232
1789820799	37125	4198340	201	60857	16232	345865317	2410018116	83166	2078108	2120232
1789820829	37155	4188808	201	60375	17015	345972683	2410440025	83175	2068576	2120232
1789820860	37186	4188808	201	60226	15353	346027336	2410853383	83172	2068576	2120232
1789820890	37216	4188808	201	60871	16283	346100593	2411119224	83172	2068576	2120232
1789820920	37246	4188808	201	60647	16995	346162356	2411477691	83178	2068576	2120232
1789820951	37277	4188808	201	60121	17263	346235684	2411858770	83185	2068576	2120232
1789820981	37307	4188808	201	60319	18046	346316365	2412157002	83186	2068576	2120232
1789821012	37338	4188808	201	59448	15643	346397519	2412560324	83175	2068576	2120232
1789821042	37368	4193944	201	59583	15594	346451870	2412850238	83178	2073712	2120232
1789821073	37399	4194192	201	60423	16999	346530726	2413119216	83177	2073960	2120232
1789821103	37429	4194192	201	60114	18032	346554969	2413425089	83180	2073960	2120232
1789821134	37460	4195312	201	59354	16525	346639721	2413841032	83179	2075080	2120232
1789821164	37490	4195312	201	58785	16263	346688314	2414106936	83236	2075080	2120232
1789821195	37521	4195312	201	58962	16372	346768778	2414421395	83229	2075080	2120232
1789821225	37551	4195312	201	58018	16441	346822379	2414778578	83231	2075080	2120232
1789821256	37582	4195312	201	58210	17547	346895997	2415074440	83232	2075080	2120232
1789821286	37612	4195312	201	58058	17865	346980590	2415418044	83227	2075080	2120232
1789821316	37642	4198060	201	57649	14789	347029207	2415801071	83226	2077828	2120232
1789821347	37673	4205640	201	57701	15271	347112195	2416161281	83208	2085408	2120232
1789821377	37703	4205792	201	58038	16850	347185918	2416399330	83202	2085560	2120232
1789821408	37734	4201696	201	58317	18316	347263884	2416745414	83201	2081464	2120232
1789821438	37764	4201960	201	58133	17946	347322234	2417131624	83200	2081728	2120232
1789821468	37794	4202324	201	57921	15844	347428107	2417629536	83187	2082092	2120232
1789821499	37825	4204764	201	58310	17235	347501544	2417918961	83190	2084532	2120232
1789821529	37855	4205820	201	58297	17903	347556981	2418297728	83191	2085588	2120232
1789821559	37885	4206776	201	57948	17419	347637312	2418694969	83180	2086544	2120232
1789821590	37916	4210208	201	58706	17859	347716389	2418981446	83181	2089976	2120232
1789821620	37946	4204796	201	58259	16558	347796136	2419536912	83171	2084564	2120232
1789821650	37976	4204796	201	58208	17147	347873665	2419839119	83169	2084564	2120232
1789821681	38007	4204796	201	59118	16331	347927480	2420292488	83165	2084564	2120232
1789821711	38037	4204796	201	58387	17549	348034225	2420769406	83157	2084564	2120232
1789821742	38068	4204796	201	59000	17118	348090411	2421069809	83155	2084564	2120232
1789821772	38098	4204796	201	60115	17334	348164046	2421358826	83157	2084564	2120232
1789821802	38128	4200748	201	59856	17773	348248488	2421757159	83158	2083540	2117208
1789821833	38159	4199724	201	59822	18373	348297315	2422158701	83157	2082516	2117208
1789821863	38189	4198716	201	59911	19780	348405620	2422521935	83160	2081508	2117208
1789821893	38219	4197708	201	60511	18235	348454972	2422920487	83151	2081508	2116200
1789821924	38250	4196696	201	61627	18259	348534406	2423224838	83145	2080496	2116200
1789821954	38280	4194816	201	60718	18676	348612319	2423522294	83147	2078616	2116200
1789821985	38311	4198096	201	58650	17294	348665613	2423896830	83157	2081896	2116200
1789822015	38341	4194816	201	59724	18422	348746687	2424265871	83150	2078616	2116200
1789822045	38371	4194816	201	58535	17377	348826392	2424636088	83150	2078616	2116200
1789822076	38402	4194816	201	58078	18042	348880379	2424958633	83149	2078616	2116200
1789822106	38432	4194816	201	58290	17025	348958775	2425374631	83144	2078616	2116200
1789822137	38463	4194816	201	58553	16991	349039559	2425738061	83135	2078616	2116200
1789822167	38493	4194816	201	58055	16849	349118013	2426082363	83131	2078616	2116200
1789822197	38523	4200108	201	59233	17605	349166677	2426420703	83118	2083908	2116200
1789822228	38554	4197928	201	58961	18261	349253302	2426829340	83113	2081728	2116200
1789822258	38584	4197940	201	58230	18055	349326619	2427145483	83114	2081740	2116200
1789822288	38614	4197940	201	57322	17393	349382719	2427572115	83113	2081740	2116200
1789822318	38644	4198480	201	58441	16350	349486307	2427908964	83106	2082280	2116200
1789822349	38675	4200504	201	59609	17863	349540397	2428308828	83096	2084304	2116200
1789822379	38705	4200008	201	59358	19032	349620608	2428640261	83094	2083808	2116200
1789822410	38736	4200008	201	59058	17778	349698854	2429055317	83088	2083808	2116200
1789822440	38766	4200008	201	57984	17378	349752080	2429467720	83086	2083808	2116200
1789822470	38796	4199428	201	60137	16179	349857429	2429924088	83062	2083228	2116200
1789822501	38827	4199428	201	62133	17216	349914940	2430142310	83055	2083228	2116200
1789822531	38857	4198460	201	61464	17466	349964043	2430573931	83057	2083268	2115192
1789822562	38888	4198460	201	61793	18373	350070471	2430958521	83055	2083268	2115192
1789822592	38918	4198460	201	61961	18885	350144275	2431331827	83054	2083268	2115192
1789822623	38949	4204264	201	60199	16027	350227571	2431762123	83051	2089072	2115192
1789822653	38979	4200092	201	62329	17170	350276365	2432074632	83046	2084900	2115192
1789822683	39009	4200092	201	62106	17558	350366006	2432423329	83047	2084900	2115192
1789822714	39040	4200092	201	62468	18928	350439628	2432762959	83043	2084900	2115192
1789822744	39070	4200096	201	62381	18682	350523427	2433200465	83048	2084904	2115192
1789822774	39100	4207080	201	61931	17254	350596784	2433591828	83047	2091888	2115192
1789822805	39131	4207088	201	61714	16106	350680468	2434017064	83031	2091896	2115192
1789822835	39161	4207536	201	61947	16386	350728664	2434399021	83093	2092344	2115192
1789822866	39192	4203332	201	63404	18006	350833680	2434718029	83086	2091896	2111436
1789822896	39222	4203332	201	61317	18132	350889036	2435132703	83102	2091896	2111436
1789822926	39252	4203332	201	60898	17820	350937957	2435482721	83103	2091896	2111436
1789822957	39283	4203828	201	61915	17615	350992223	2435750330	83096	2092392	2111436
1789822987	39313	4203828	201	61733	18034	351089329	2436090661	83093	2092392	2111436
1789823018	39344	4211652	201	62269	17540	351146110	2436475456	83088	2100216	2111436
1789823048	39374	4201092	201	61484	18154	351194989	2436718626	83085	2093408	2107684
1789823078	39404	4201100	201	61438	18397	351273615	2437050762	83083	2093416	2107684
1789823109	39435	4201100	201	61720	19101	351352680	2437390501	83076	2093416	2107684
1789823139	39465	4201100	201	61209	17489	351464748	2437810021	83068	2093416	2107684
1789823170	39496	4201100	201	60632	16321	351513829	2438157584	83062	2093416	2107684
1789823200	39526	4202056	201	60858	16735	351562704	2438402411	83059	2094372	2107684
1789823230	39556	4201100	201	60861	17486	351645516	2438773535	83057	2093416	2107684
1789823261	39587	4201100	201	58584	16776	351718825	2439190342	83059	2093416	2107684
1789823291	39617	4201100	201	60068	18235	351778088	2439615345	83064	2093416	2107684
1789823322	39648	4201100	201	59513	18293	351851535	2439949263	83066	2093416	2107684
1789823352	39678	4201100	201	59492	16585	351928818	2440363119	83054	2093416	2107684
1789823382	39708	4201100	201	59275	16118	351983061	2440663359	83057	2093416	2107684
1789823413	39739	4201100	201	59331	18405	352062777	2440935194	83050	2093416	2107684
1789823443	39769	4201100	201	59324	18232	352115814	2441328728	83049	2093416	2107684
1789823474	39800	4201100	201	59235	18007	352216760	2441649822	83050	2093416	2107684
1789823504	39830	4201100	201	59834	18827	352271010	2441923705	83115	2093416	2107684
1789823534	39860	4201100	201	59058	15951	352374560	2442362632	83113	2093416	2107684
1789823565	39891	4201100	201	59170	16678	352453547	2442693728	83112	2093416	2107684
1789823595	39921	4199068	201	59846	17576	352532921	2443110202	83103	2091384	2107684
1789823626	39952	4199068	201	60091	18538	352587699	2443424743	83104	2091384	2107684
1789823656	39982	4198060	201	57899	17954	352667708	2443845256	83112	2090376	2107684
1789823686	40012	4198060	201	57786	17199	352716582	2444123182	83111	2090376	2107684
1789823717	40043	4198060	201	58051	16278	352802760	2444530121	83115	2090376	2107684
1789823747	40073	4197996	201	58670	16931	352851623	2444865793	83107	2090376	2107620
1789823777	40103	4198448	201	59427	18163	352930112	2445190959	83101	2090828	2107620
1789823808	40134	4200908	201	58069	15317	353007302	2445604719	83090	2093132	2107776
1789823838	40164	4200908	201	57385	13223	353007302	2445627367	83087	2093132	2107776
