ts	elapsed	proc_cpu_pct	main_cpu_pct	lag_max_ms	lag_p50_ms	dl_active	dl_slots	dl_transferring	scraper_queued	scraper_active_kb	gc_max_ms	gc_total_ms	frontier	pqueues	robots_cached	robots_inflight	dns_cached	crawled	discovered	dupe_skipped	rss_mb	requests	responses	exceptions
1789794469	10793	97.7	97.4	7005	5410	1995	8504	38	0	64431	2853	6920	3000093	28905	50000	1259	178333	293743	4801531	47951908	1899	778131	599543	401322
1789794495	10819	97.3	97.0	7452	4622	1722	6293	416	0	69564	3088	4327	3000074	28933	50000	848	178644	294535	4813270	48094688	1896	780414	601223	402843
1789794529	10853	97.3	96.9	7819	4829	2242	8370	216	0	49766	2945	9958	3000139	28865	49997	1555	179069	295435	4824421	48246189	1894	782987	603364	403880
1789794561	10885	97.2	97.0	7824	3728	1955	6330	564	0	58444	3166	7468	3000218	28743	50000	1056	179452	296458	4836686	48410949	1897	785381	605390	404692
1789794590	10914	95.9	95.5	8453	3961	1914	8167	365	0	58491	2912	7057	3000137	28575	50000	866	179849	297305	4850063	48533601	1895	787838	607049	406315
1789794618	10943	96.8	96.7	7408	4733	1408	6088	119	0	73669	3061	7077	3000745	29205	50000	1036	179987	298060	4866183	48653202	1895	790006	609373	407124
1789794650	10974	97.8	97.5	7474	4874	3078	8065	1373	0	38092	2992	7074	3000079	29172	49995	1044	180410	299000	4879984	48835430	1895	792680	610538	407767
1789794676	11000	97.6	96.8	4969	3220	2769	7258	1323	0	11666	3160	7879	3000088	28559	50000	1122	181093	299569	4886736	48931794	1895	796336	612484	410662
1789794706	11030	97.7	97.4	5555	3665	3711	9504	661	0	28502	2942	7452	2999740	28120	49950	1395	181600	300461	4901573	49052484	1895	799435	614573	411979
1789794736	11060	98.3	96.8	7908	1620	2216	8839	584	0	59147	3428	8573	3000100	28018	50000	909	181969	301057	4910121	49154490	1895	802090	616845	414264
1789794764	11088	98.3	98.0	9901	3319	2118	10535	739	0	65368	3335	7397	3000054	27914	49986	804	182573	301881	4920437	49293912	1895	804259	618588	415464
1789794797	11121	98.5	98.2	11146	5622	2743	7181	822	0	58459	3111	9708	2999822	27728	50000	1296	183158	302850	4931689	49456983	1895	806426	619916	416681
1789794833	11158	98.2	98.1	11384	2871	1320	8393	89	0	82728	2765	6949	3000434	28043	50000	799	183410	304023	4949516	49646449	1895	808722	622787	417605
1789794859	11184	98.0	97.6	6513	4108	2157	5565	463	0	92323	2878	6595	3000265	27927	50000	1053	183859	304540	4957981	49746480	1895	811087	624608	418176
1789794885	11209	97.4	96.8	9416	5003	3175	7320	1539	0	27168	3262	7362	3000028	28253	49978	1288	184419	305248	4970067	49856625	1895	813357	625181	419429
1789794919	11243	98.1	97.8	7687	4045	1821	6120	251	0	93064	2967	7397	3000166	28321	49992	1076	184772	306251	4982569	50032377	1895	815709	628116	421075
1789794949	11274	98.8	98.7	10785	2057	1593	7558	196	0	91816	3064	6970	3000068	28613	50000	1045	184849	307167	4995577	50192096	1897	817918	630195	421884
1789794979	11304	98.4	98.1	11306	5254	1850	6142	728	0	126986	2777	6606	3000173	28616	50000	782	185110	308020	5006470	50349074	1922	820579	632249	422617
1789795005	11330	99.0	99.0	14085	8748	4194	8047	654	0	2635	2924	6363	2998741	28334	49932	1467	185110	309074	5020483	50521596	1901	822632	632281	423882
1789795037	11361	97.9	97.3	7944	1517	2032	6283	370	0	88335	2899	7357	3000025	28281	50000	918	185831	309819	5026817	50641476	1904	824853	635582	425000
1789795065	11389	90.5	90.0	11306	6065	4087	8124	2068	0	9727	2815	6414	2999001	28037	49983	1409	185867	310670	5041879	50777091	1900	827368	636502	425602
1789795094	11419	96.1	95.5	9152	4633	3398	6751	1986	0	1710	3011	7010	2998997	28517	49964	1269	186567	311494	5052253	50934352	1900	829553	637890	427408
1789795129	11453	96.6	96.5	8327	1247	1806	8061	377	0	114449	3074	10005	3000011	28468	50000	802	187041	312270	5063539	51052708	1914	831874	641480	428078
1789795155	11480	95.2	94.8	14994	10002	3977	6377	2229	0	4981	2740	3800	2999881	28193	50000	1279	187060	313300	5080044	51226973	1904	834230	642050	428587
1789795185	11509	96.6	96.6	13008	4044	3540	7638	1200	0	3695	2882	6679	2999230	28243	50000	1000	187545	314158	5092352	51367061	1900	836359	644004	429220
1789795216	11540	95.5	95.2	9070	3591	3732	6661	1113	0	11362	3044	7207	2999259	28380	49997	1188	187775	315054	5105398	51511477	1902	838788	646030	430157
1789795245	11570	98.9	98.6	9565	4141	1264	6664	382	0	12965	2970	6736	3000267	28785	50000	425	188119	316009	5117233	51681409	1902	839355	647820	431044
1789795279	11603	93.5	93.2	9319	4782	3439	6328	509	0	18301	2957	7314	2999023	28132	49978	961	188520	316890	5134148	51830135	1900	842566	649719	432016
1789795311	11635	98.0	97.7	14355	4254	1305	7261	359	0	52820	3109	7402	3000354	28575	50000	443	188824	317880	5150615	52002308	1906	843794	651537	433037
1789795342	11666	95.4	82.8	12519	3178	999	6004	364	0	28074	3703	8416	3000211	28310	50000	482	189033	318774	5160991	52152747	1902	846106	652902	435105
1789795374	11699	96.4	95.3	13178	4702	1333	7961	341	0	57990	3291	7908	3000146	27689	50000	679	189421	319715	5172438	52313155	1906	848512	654822	436323
1789795401	11725	96.5	96.0	4612	2324	1516	6524	388	0	114602	2916	6961	3000263	27483	50000	754	189835	320414	5182901	52412791	1901	850792	656707	437390
1789795425	11750	94.2	93.8	10166	5298	2517	8539	1064	0	54102	2909	6563	3000039	27403	49978	751	190196	320973	5193723	52525298	1895	853146	657548	438699
1789795458	11782	96.9	96.6	15720	3125	3372	6477	1980	0	3171	3042	7196	2999157	27141	49996	865	190246	322124	5206790	52721388	1895	855279	658746	439840
1789795485	11809	99.0	98.9	7046	6465	1102	6651	356	0	22119	3098	4090	3000411	27587	50000	382	190713	323074	5220348	52873950	1897	855875	660417	440621
1789795525	11849	95.9	95.7	18584	2249	1110	6319	403	0	61097	3314	10668	3000209	27896	50000	382	191061	324321	5236914	53061714	1905	858384	662178	442078
1789795554	11879	97.7	97.0	9633	1197	1674	8400	612	0	53683	3096	7344	3000116	27176	50000	926	191790	325086	5245593	53214929	1903	860811	663859	443592
1789795583	11907	98.4	98.2	10713	4438	1205	6354	486	0	88096	3060	7262	3000239	27272	50000	510	192053	325968	5258701	53341364	1920	862946	665669	444641
1789795614	11939	98.2	98.0	12438	3126	1289	8524	351	0	127623	2862	6898	3000106	27311	50000	511	192387	326874	5271042	53505083	1918	865270	667553	445967
1789795638	11962	98.0	97.2	11345	3158	3634	6839	2150	0	6058	2878	6350	2998108	26910	49920	972	192411	327622	5283330	53627994	1908	867639	667855	446916
1789795668	11992	98.7	98.6	16869	4200	1298	7021	462	0	18430	2979	4206	3000495	27375	50000	497	192921	328754	5299664	53824336	1919	868360	669739	447477
1789795704	12028	98.7	98.5	12233	1887	1040	5183	327	0	65893	2832	9673	3000856	27972	50000	378	193230	329814	5320664	53981856	1914	870677	671777	448758
1789795740	12064	98.6	98.4	18363	2632	958	7349	221	0	142912	3171	7530	3000314	28373	50000	459	193563	330939	5335842	54177085	1924	873082	673768	450052
1789795758	12082	97.8	96.2	8457	4103	3086	6235	1984	0	11784	3022	6217	2999341	28128	49977	886	193572	331371	5343294	54253495	1908	875243	674020	450694
1789795786	12110	98.6	98.5	12495	2232	1366	6533	439	0	18882	2982	4090	3000414	28372	50000	517	194240	332511	5360493	54428287	1916	876010	675714	451393
1789795822	12147	98.1	97.9	9561	2426	1096	4928	273	0	62238	2891	10038	3000285	28364	50000	380	194527	333519	5377458	54596848	1911	878324	677720	452668
1789795865	12190	98.2	97.4	12804	2318	937	7201	83	0	90636	3196	7998	3000359	28645	50000	349	194973	334993	5397060	54856170	1922	880963	679790	454423
1789795875	12200	97.5	96.5	12180	12180	2938	5285	2057	0	18575	2569	3027	3000010	28341	49921	809	195011	335211	5400078	54897208	1909	882927	679941	455040
1789795906	12231	99.1	99.1	19553	2738	912	5445	386	0	35892	3191	6894	3000330	28697	50000	306	195419	336314	5416483	55072353	1922	883517	681755	455705
1789795942	12267	98.4	98.0	12892	1742	1072	4895	355	0	69861	2986	7369	3000336	28738	50000	365	195874	337526	5432286	55265199	1921	886084	683962	456670
1789795965	12289	87.5	86.8	10929	6047	1492	6786	161	0	93785	3030	6703	3000195	28758	50000	759	196531	337917	5440910	55309956	1909	888149	685655	457738
1789795995	12319	94.4	94.2	15362	2317	3036	6279	596	0	62809	2943	6862	2999038	28435	49954	1016	196816	338626	5449800	55460109	1908	890672	687280	458641
1789796024	12349	97.2	96.9	12331	8010	2651	7610	1171	0	3934	3026	7049	2999728	28806	50000	716	196845	339808	5468532	55637988	1910	892400	687686	460091
1789796058	12382	97.7	97.6	10408	4492	433	5451	169	0	28438	3279	7340	3000378	29157	50000	183	197111	340985	5483286	55826763	1910	893424	689290	461371
1789796097	12421	95.2	94.7	13600	1516	1423	7934	188	0	98156	3201	7596	3000183	28685	50000	794	197564	342161	5496936	56039666	1938	896098	691336	462372
1789796117	12441	92.2	91.4	17915	2225	2601	5834	1147	0	67925	2990	6733	3000048	28284	50000	924	197836	342370	5503298	56073029	1910	898461	692389	463733
1789796147	12472	96.6	96.2	11358	5194	3075	7328	1657	0	1666	2925	6817	2999102	28073	50000	793	198186	343532	5516361	56268556	1909	900184	693074	464983
1789796181	12505	93.6	93.6	9250	2213	3918	5964	251	0	10263	3014	7405	2998088	27435	49988	1101	198774	344525	5529367	56435779	1909	902234	694890	466108
1789796211	12536	98.6	98.1	16441	4166	1192	6931	310	0	37326	2902	6958	3000243	27815	50000	400	199585	345584	5542187	56597387	1910	903826	697000	466921
1789796239	12564	95.8	94.3	11080	2468	1092	5880	274	0	42473	2988	7194	3000282	28387	50000	524	200000	346554	5554151	56706812	1916	905937	698928	467978
1789796270	12594	96.0	95.6	12404	4594	1213	7681	291	0	92336	2966	7201	3000149	28244	50000	552	200000	347466	5564141	56847005	1920	908108	700857	468881
1789796295	12620	94.7	94.5	9538	4515	1571	6450	511	0	137580	2914	6975	3000094	28225	50000	610	200000	347875	5574786	56922526	1934	910510	702667	470053
1789796325	12649	97.1	97.1	14624	12008	3295	7547	129	0	4673	2689	3424	2998551	28063	49948	922	200000	349218	5590538	57167237	1917	911793	702842	470680
1789796357	12681	98.7	98.4	12199	4316	1296	4815	339	0	21483	3007	7143	3000212	28283	50000	485	200000	350260	5603095	57340534	1914	913207	704627	471677
1789796392	12716	95.7	95.5	7590	5296	1589	6806	331	0	65733	3049	10189	3000656	28580	50000	554	200000	351221	5616359	57495234	1909	915417	706325	473257
1789796426	12751	97.7	96.7	10930	3052	1503	6321	279	0	60223	3082	7409	3000232	28077	50000	819	200000	352267	5628611	57690412	1909	917948	708157	474732
1789796453	12778	97.7	97.3	7870	1821	1388	8047	359	0	102886	3009	7282	3000164	27960	50000	570	200000	352989	5638946	57795824	1910	920139	709878	475933
1789796476	12800	97.5	96.9	13233	4431	2722	6381	882	0	45823	2626	3838	3000008	27668	49999	983	200000	353616	5653381	57898776	1908	922453	711110	476924
1789796504	12829	98.2	97.9	10263	3703	2708	7935	1699	0	13549	2920	6721	3000016	27679	50000	776	200000	354540	5668003	58061333	1906	924582	712111	478108
1789796535	12859	98.4	98.3	9790	4568	833	4732	309	0	25354	3063	7375	3000416	28126	50000	167	200000	355605	5686883	58208984	1909	925400	713918	478803
1789796574	12899	98.0	97.5	11018	3784	925	6690	343	0	54612	3043	10204	3000468	28120	50000	340	200000	356750	5702451	58408753	1914	927798	715957	479844
1789796597	12921	96.7	95.4	7440	2320	2969	5988	42	0	25734	3018	4387	3000038	27829	49994	1316	200000	357367	5714420	58484396	1906	930696	717524	481463
1789796627	12951	99.1	98.2	10317	3611	1312	7277	489	0	27572	3411	7845	3000323	27919	50000	323	200000	358203	5732205	58622976	1906	932844	719272	482790
1789796656	12980	96.6	94.9	8207	3321	2835	7654	1544	0	1934	3328	10858	2999588	27424	49842	1070	200000	358744	5738860	58713026	1906	936345	720252	485863
1789796688	13013	97.8	96.9	7362	2090	1791	9758	705	0	52772	3186	8294	3000098	27238	50000	718	200000	359639	5749289	58840004	1907	939301	723033	487740
1789796719	13043	97.8	97.3	6255	2932	3297	8681	949	0	20385	3139	10455	2999788	27152	49993	1022	200000	360352	5757701	58963336	1906	942529	724404	489886
1789796748	13072	98.2	97.8	5936	4544	3298	10867	1628	0	16312	3203	7579	3000044	27137	50000	1278	200000	361108	5766651	59081486	1906	945239	725989	491603
1789796774	13099	98.7	98.5	6303	4779	3294	7750	1901	0	27828	2932	6917	2999620	27663	50000	1070	200000	361763	5776954	59195469	1906	947790	727960	492480
1789796806	13131	98.6	98.6	7988	6419	4214	9717	1052	0	6326	2824	6915	2998852	27205	50000	1457	200000	362830	5792463	59374846	1906	950420	729827	493189
1789796834	13158	98.0	97.2	6998	3024	3131	7076	1692	0	32487	2858	7119	2999370	27232	50000	1168	200000	363499	5802406	59486482	1906	952734	732168	494621
1789796864	13188	90.4	90.0	7355	3652	2954	8869	1704	0	41117	2774	6776	2999241	27293	49960	1045	200000	364287	5813317	59607654	1906	955137	734036	495851
1789796894	13219	94.9	94.9	9207	5055	3899	7331	769	0	16212	2997	6494	2998443	27210	49954	1459	200000	365281	5826908	59795372	1906	957636	735571	496951
1789796937	13261	96.5	96.1	14430	2745	1621	8847	250	0	82340	2959	10552	3000154	27137	50000	839	200000	366465	5841295	59982671	1906	959960	738544	499169
1789796956	13280	93.4	93.1	6730	1628	1947	6306	385	0	47488	2561	3563	3000050	27128	49989	905	200000	366892	5846610	60058470	1906	962062	740297	499938
1789796990	13314	95.5	95.2	8686	5310	2985	8261	1149	0	20320	2837	9274	3000067	27030	50000	964	200000	367886	5866667	60220530	1906	964605	741165	500989
1789797014	13338	94.8	94.2	14041	1253	3439	6324	1538	0	10207	2933	3954	2999582	26824	49996	1284	200000	368628	5875154	60349283	1906	966787	742663	502253
1789797048	13372	96.1	96.0	7725	3747	2389	7826	437	0	79732	2863	9722	3000091	27234	49830	1174	200000	369435	5887222	60484563	1906	969208	745853	503074
1789797075	13399	96.7	94.3	9340	4681	2577	6597	1407	0	42644	3214	6889	2999975	26991	49841	803	200000	370237	5902536	60610583	1910	971373	747118	503991
1789797105	13429	96.3	95.9	7214	5902	3986	8891	2317	0	3195	2632	6225	2998072	26778	49705	1558	200000	371166	5913202	60788536	1910	973842	748084	505547
1789797134	13458	96.2	95.6	10834	4484	3169	6928	1401	0	27986	2755	6553	2999761	27068	50000	1103	200000	371899	5922254	60911161	1910	976241	751003	506265
1789797164	13489	95.6	95.3	9020	5850	3716	8474	1047	0	4238	2748	6371	2999265	27319	50000	1157	200000	372969	5937751	61091461	1910	978502	752392	506727
1789797196	13520	95.8	95.0	7799	2296	3809	7037	1183	0	5316	2898	6692	2998248	27134	49945	1029	200000	373924	5948618	61260768	1910	980949	754441	507598
1789797226	13550	98.7	98.2	8954	4395	950	7043	383	0	15502	2724	6712	3000391	27638	50000	119	200000	374939	5963906	61423498	1910	981377	756073	508945
1789797258	13582	93.8	91.8	8116	2398	3323	7123	2018	0	1635	3003	10191	2999769	27663	50000	923	200000	375500	5975107	61513069	1910	985405	757992	510478
1789797288	13612	96.5	95.8	12111	4342	3981	8913	866	0	11243	2958	7081	3000006	27357	50000	1366	200000	376456	5991223	61657148	1909	987852	759983	510944
1789797317	13641	98.5	97.2	11006	4964	4058	6928	2298	0	4830	2888	6940	3000053	27422	50000	1430	200000	377262	6002612	61796265	1909	990291	761928	512133
1789797345	13669	98.5	97.9	9456	1794	3282	8170	2058	0	4091	3001	7039	2999629	27828	50000	811	200000	378112	6019541	61900566	1909	992563	764197	512890
1789797379	13703	98.9	98.9	11737	2823	1172	5301	221	0	36883	3124	7025	3000296	28339	50000	516	200000	379244	6037156	62092947	1911	992951	765962	513486
1789797409	13734	98.2	97.0	7105	4220	3191	7895	601	0	12445	3299	7596	2999046	28038	49955	979	200000	379995	6048104	62232993	1909	996435	767783	514843
1789797439	13764	98.8	98.5	11703	4514	1388	5742	200	0	35127	3045	6893	3000205	28116	50000	606	200000	380889	6061385	62397935	1909	997687	769494	515709
1789797469	13793	97.7	97.4	10063	3612	1505	7460	188	0	30352	2905	6926	3000220	28532	50000	650	200000	381804	6074012	62545960	1909	999971	771224	516866
1789797504	13829	97.9	97.7	10875	4572	1050	5891	165	0	80093	3049	7369	3000243	28597	50000	432	200000	382901	6089304	62747051	1909	1002120	773119	518196
1789797535	13859	97.0	96.6	6135	4264	1574	7948	327	0	107606	2901	6741	3000162	28235	50000	882	200000	383770	6099164	62913467	1909	1004360	774942	519463
1789797557	13881	97.0	96.6	12659	4144	2380	6315	879	0	81612	3154	6842	3000007	27765	49992	828	200000	384245	6106694	62996555	1909	1006837	776175	520699
1789797585	13909	98.1	97.8	13531	3253	2651	7821	1662	0	9450	2952	7105	2999975	28044	50000	765	200000	385173	6120020	63143403	1909	1008779	776916	522057
1789797617	13941	96.5	96.3	13628	2201	3289	6552	1215	0	4900	3419	7098	2998840	27632	50000	773	200000	386155	6134771	63324669	1909	1011193	778641	522835
1789797648	13972	98.7	97.6	13239	2516	1394	6994	357	0	22037	3105	7083	3000212	27649	50000	602	200000	387207	6149308	63493016	1909	1012126	780468	523852
1789797679	14004	98.4	98.0	10966	2648	1257	6129	268	0	34763	2872	7170	3000144	27428	50000	481	200000	388212	6164102	63648539	1909	1014508	782525	525290
1789797711	14035	97.0	96.4	13393	2975	1555	7987	526	0	54691	3147	7229	3000233	26786	50000	778	200000	389086	6176951	63806612	1909	1016937	784381	526428
1789797741	14065	98.4	97.9	10008	6964	1738	6507	878	0	47330	3000	7281	3000185	26524	50000	642	200000	389942	6193532	63954351	1909	1019515	786110	527630
1789797768	14092	90.4	90.2	9641	1512	1054	8167	310	0	79713	2951	6974	3000111	26458	50000	424	200000	390593	6201651	64059032	1909	1021522	787864	529218
1789797794	14118	93.9	93.0	8334	3013	2106	6722	218	0	89655	2883	6610	3000025	25926	49849	1147	200000	391189	6211758	64175305	1909	1023889	789654	530365
1789797828	14152	97.2	96.3	15920	2458	2409	8177	817	0	61086	3061	7514	3000104	25748	49878	900	200000	392300	6227779	64357718	1909	1026206	791189	531036
1789797854	14178	94.8	94.4	13281	4111	2753	5951	1882	0	4627	2839	6705	2998722	25624	50000	640	200000	393087	6240895	64492504	1909	1028339	791805	532545
1789797888	14213	96.4	96.2	14209	2003	3356	7353	430	0	7936	2846	6636	2998571	25331	49925	874	200000	394235	6254039	64700655	1909	1030236	793680	533094
1789797919	14244	98.9	98.1	11425	4832	1053	5129	116	0	38578	3140	7310	3000173	25233	50000	407	200000	395305	6268000	64868309	1909	1031177	795266	534469
1789797952	14277	95.4	95.0	12560	2472	1241	7225	301	0	89320	2905	7050	3000195	25009	50000	588	200000	396200	6278795	65053929	1910	1033503	797174	535684
1789797978	14302	93.8	93.4	10770	3473	1840	6446	445	0	98102	2907	6667	3000120	24680	50000	700	200000	396683	6286955	65149354	1909	1035834	798818	536936
1789798008	14333	97.3	97.0	18465	5997	3500	8261	2067	0	10580	2852	6613	3000113	24962	49885	995	200000	397809	6301804	65341403	1909	1038096	799291	537768
1789798040	14364	95.7	95.7	10918	2070	3563	5870	387	0	18724	2844	6441	2999562	25196	49950	893	200000	398823	6316377	65523328	1909	1039759	801048	538389
1789798073	14398	98.0	97.8	12217	5230	1197	6732	397	0	62324	2871	7060	3000489	25785	50000	349	200000	399977	6335269	65686724	1923	1041141	803197	539286
1789798105	14429	96.0	95.7	11449	3131	1269	6301	361	0	133149	2853	6982	3000167	26236	50000	535	200000	400845	6346282	65841772	1909	1043489	805187	540407
1789798124	14449	93.9	93.4	12093	3695	3434	8133	1996	0	625	2814	3524	2998907	25786	50000	766	200000	401550	6356436	65961789	1909	1045604	805351	541384
1789798157	14481	97.9	97.9	11627	4253	935	5134	320	0	31635	3451	7665	3000424	26341	50000	353	200000	402672	6372355	66144936	1914	1046250	807201	542008
1789798199	14524	97.5	97.4	13429	3444	750	7243	140	0	104379	3118	10267	3000605	26791	50000	286	200000	403934	6395324	66367045	1924	1048603	809326	543099
1789798215	14540	97.0	96.5	14058	4806	2306	5317	1070	0	70848	2914	3729	3000046	26668	49953	544	200000	404260	6400053	66419093	1909	1051034	810200	544040
1789798249	14574	98.8	98.8	15663	13471	755	5327	236	0	29122	3047	7006	3000314	26933	50000	230	200000	405665	6418431	66654585	1921	1051324	811423	544378
1789798286	14610	97.6	97.2	19527	2972	1142	4996	302	0	68771	3064	7652	3000309	27619	50000	400	200000	406812	6435134	66852943	1917	1053809	813292	545746
1789798318	14642	98.2	98.0	4799	3824	1138	7142	276	0	151518	2955	7344	3000522	28193	50000	402	200000	407718	6448297	66995365	1919	1056153	815384	546647
1789798337	14661	96.8	96.8	19264	19264	3225	6020	208	0	7919	2908	3530	2999055	28280	49904	538	200000	408403	6457051	67128513	1912	1057863	815451	547093
1789798374	14698	98.2	97.6	12412	2138	989	6778	71	0	98092	3471	7833	3000320	28725	50000	533	200000	409623	6470864	67349708	1928	1058754	817468	548038
1789798394	14719	98.0	95.7	6554	4124	2368	5000	755	0	73871	3603	7389	3000077	28566	50000	845	200000	409941	6477664	67411996	1911	1061047	818762	549145
1789798426	14750	98.3	96.1	20394	1700	3249	6785	1938	0	7755	3924	8551	2998881	28484	50000	998	200000	410946	6489448	67589727	1911	1063132	819229	550649
1789798457	14782	98.7	97.4	10646	1885	2702	6335	1828	0	1358	3323	7688	2998942	28710	50000	764	200000	411931	6501404	67760043	1911	1065360	820718	552220
1789798485	14810	98.5	98.3	13343	1595	1132	6631	350	0	27876	3523	4871	3000239	28884	50000	372	200000	412922	6514801	67932711	1917	1066055	822485	552740
1789798516	14840	97.3	96.7	9296	3472	3370	6848	731	0	13548	2970	7690	2999309	28838	49981	776	200000	413747	6530192	68057720	1911	1069680	824564	553683
1789798551	14876	98.7	98.4	10712	4831	1087	7471	259	0	36264	3145	10641	3000541	29318	50000	407	200000	414953	6548405	68209314	1925	1070764	826627	554456
1789798582	14907	97.8	97.3	8319	4654	1433	5807	318	0	75039	3301	7994	3000264	29088	50000	678	200000	415852	6559065	68366712	1911	1073023	828487	555609
1789798604	14929	98.4	97.4	13608	2818	1850	8026	661	0	115498	3165	4455	3000057	28890	50000	681	200000	416290	6567917	68438828	1911	1075513	830091	556972
1789798635	14960	96.1	96.1	21370	6050	3489	6093	139	0	15800	3422	7199	2998929	28777	49970	882	200000	417460	6579592	68662047	1913	1076929	830511	557571
1789798670	14995	92.9	92.6	17949	1786	1066	7129	369	0	70888	3163	7578	3000369	29203	50000	407	200000	418506	6592863	68835481	1913	1078311	832303	558938
1789798705	15029	95.7	95.5	13227	2225	1075	4877	133	0	84394	3128	7650	3000232	29103	50000	525	200000	419554	6605724	69007550	1914	1080455	834190	560223
1789798728	15052	95.9	95.2	6287	3230	2144	6750	218	0	68302	2957	6862	3000092	28197	49843	1258	200000	420015	6616088	69085363	1914	1082702	835704	561329
1789798758	15082	95.2	94.7	7485	1900	2029	6434	584	0	90631	3089	7613	3000265	28102	50000	1200	200000	420788	6631489	69199648	1914	1085423	837731	562570
1789798784	15109	96.0	95.7	9070	2254	2461	8204	646	0	16988	3137	7501	2999618	28074	50000	1074	200000	421506	6640306	69326095	1914	1087726	838795	564281
1789798819	15143	97.8	97.7	7280	4351	291	5538	21	0	31880	2859	6822	3000390	28479	50000	132	200000	422758	6657787	69540807	1914	1088973	840677	565096
1789798850	15174	95.3	94.3	14855	1551	1560	8002	681	0	58671	3005	7444	3000223	27958	50000	542	200000	423580	6669867	69675769	1914	1092305	842956	565978
1789798876	15201	97.3	96.2	12593	2099	2337	5605	99	0	34249	3113	7198	3000178	27392	50000	1139	200000	424292	6681876	69781152	1913	1094193	844473	566386
1789798907	15231	96.0	95.5	7207	3784	1864	7723	212	0	41600	3260	7919	3000125	27000	50000	808	200000	425124	6693505	69925416	1913	1096782	846220	568857
1789798941	15265	94.9	94.6	10258	3256	1544	6720	514	0	58378	3186	7427	3000275	26837	50000	664	200000	426175	6707060	70084897	1913	1099276	848107	570310
1789798965	15289	96.4	95.9	6073	2868	1874	8364	303	0	24752	2901	6606	3000405	26883	50000	750	200000	426846	6717383	70184919	1913	1101646	849618	571875
1789798995	15320	95.6	95.0	9683	3869	3395	6768	428	0	14603	2987	7222	3000051	26300	49989	1223	200000	427715	6730284	70332527	1913	1104424	851222	573513
1789799029	15353	96.9	96.7	6662	3810	4080	9791	977	0	15864	3062	10426	2999144	26147	50000	1427	200000	428502	6741258	70487419	1913	1107982	852978	574854
1789799058	15383	96.7	96.3	7494	3374	3605	7215	1070	0	3719	2869	7082	2998961	26018	50000	1040	200000	429365	6752384	70620758	1913	1110338	855063	575734
1789799086	15410	98.6	98.3	9857	4910	907	7223	372	0	17931	3000	4108	3000377	26544	50000	291	200000	430404	6766497	70798727	1913	1110854	856880	576657
1789799123	15448	96.2	96.1	13698	3325	1126	5821	673	0	45195	3090	10296	3000296	26928	50000	153	200000	431421	6783691	70974906	1913	1113532	859201	577363
1789799151	15475	97.7	96.9	10359	3002	2008	8297	946	0	27302	3764	8901	3000266	26840	50000	480	200000	432049	6792585	71074901	1913	1116453	860477	579351
1789799178	15502	98.5	98.0	8782	2165	3403	7727	2094	0	6402	3609	8794	3000006	26926	50000	870	200000	432691	6800559	71189860	1913	1119508	861548	581582
1789799207	15531	98.6	98.5	13033	4827	1125	7846	504	0	26661	2896	4112	3000283	27190	50000	346	200000	433749	6811208	71378759	1913	1120189	863458	582125
1789799238	15562	98.3	97.8	6513	3422	1384	5815	446	0	29448	3405	8115	3000282	26947	50000	477	200000	434524	6823097	71495511	1913	1122759	865423	583156
1789799265	15589	98.2	97.9	7632	5841	1585	7376	432	0	26567	3389	8296	3000259	26866	50000	465	200000	435167	6837858	71580797	1913	1125192	867427	584049
1789799305	15629	98.4	98.2	8843	4039	1148	5470	139	0	58311	3224	10351	3000250	27164	50000	453	200000	436274	6851547	71793170	1913	1127047	869335	584866
1789799328	15653	97.7	97.2	7525	5041	2111	7506	41	0	64248	3346	5014	3000050	26931	50000	1315	200000	436907	6857492	71903658	1913	1129327	871065	585667
1789799361	15685	97.7	97.5	8130	5008	2022	6151	370	0	45631	3190	7396	3000241	27012	50000	944	200000	437805	6868643	72081070	1913	1131964	872805	587338
1789799389	15714	97.9	97.6	8113	5287	1218	7557	251	0	55208	2756	6829	3000175	26811	50000	577	200000	438610	6878315	72235465	1913	1134028	874491	588811
1789799427	15751	97.6	97.2	6316	5336	1736	5781	236	0	77749	3477	11537	3000233	26565	50000	743	200000	439659	6891998	72396932	1913	1136386	876118	590267
1789799450	15774	98.2	97.0	15172	2364	1637	7489	37	0	52741	3602	5328	3000122	26290	50000	942	200000	440207	6898273	72491068	1913	1138418	877846	591363
1789799489	15813	98.4	98.3	14747	5345	990	5834	151	0	79685	3787	12390	3000231	26554	50000	510	200000	441218	6912922	72660665	1913	1140723	879917	592270
1789799504	15829	96.4	95.3	12067	5343	3903	7955	2169	0	27623	3018	4446	2999454	26126	49964	1656	200000	441552	6919961	72714042	1913	1143146	880244	592881
1789799536	15861	98.9	98.8	6213	3912	1616	5885	602	0	106038	3191	8416	3000107	26395	49984	612	200000	442314	6928587	72851557	1913	1145361	883344	594246
1789799569	15893	92.0	92.0	17020	7719	3920	7948	1147	0	2661	3231	7147	2998736	26482	49850	1114	200000	443285	6946919	73009746	1913	1147869	883906	594695
1789799603	15927	98.4	98.1	12474	4423	1225	5518	439	0	27588	3131	7577	3000713	27283	50000	410	200000	444341	6962507	73197305	1913	1148435	886000	595558
1789799627	15952	94.6	94.1	7377	4325	1477	7120	180	0	45278	2646	4162	3000156	27074	50000	723	200000	445008	6971864	73314532	1913	1150418	887711	596691
